"inventory_id","store_id","product_id","quantity","min_stock_level","last_restock_date","next_restock_date","month","year"
1,1,1,152,18,"2021-06-22","2021-07-14",7,2021
2,1,2,29,44,"2021-06-29","2021-07-09",7,2021
3,1,3,100,25,"2021-06-11","2021-07-07",7,2021
4,1,4,183,45,"2021-06-09","2021-07-12",7,2021
5,1,5,164,11,"2021-06-05","2021-07-13",7,2021
6,1,6,90,26,"2021-06-05","2021-07-08",7,2021
7,1,7,73,21,"2021-06-04","2021-07-03",7,2021
8,1,8,198,47,"2021-06-01","2021-07-07",7,2021
9,1,9,97,13,"2021-06-30","2021-07-12",7,2021
10,1,10,21,32,"2021-06-15","2021-07-04",7,2021
11,1,11,40,12,"2021-06-16","2021-07-01",7,2021
12,1,12,134,32,"2021-06-19","2021-07-03",7,2021
13,1,13,134,27,"2021-06-16","2021-07-13",7,2021
14,1,14,98,30,"2021-06-16","2021-07-13",7,2021
15,1,15,178,13,"2021-06-16","2021-07-11",7,2021
16,1,16,155,34,"2021-06-24","2021-07-04",7,2021
17,1,17,173,10,"2021-06-05","2021-07-14",7,2021
18,1,18,81,45,"2021-06-10","2021-07-14",7,2021
19,1,19,35,49,"2021-06-04","2021-07-04",7,2021
20,1,20,50,52,"2021-06-25","2021-07-05",7,2021
21,1,21,104,41,"2021-06-25","2021-07-10",7,2021
22,1,22,50,48,"2021-06-09","2021-07-08",7,2021
23,1,23,86,36,"2021-06-08","2021-07-05",7,2021
24,1,24,50,39,"2021-06-11","2021-07-12",7,2021
25,1,25,32,49,"2021-06-05","2021-07-04",7,2021
26,1,26,110,47,"2021-06-27","2021-07-09",7,2021
27,1,27,156,49,"2021-06-15","2021-07-05",7,2021
28,1,28,47,16,"2021-06-29","2021-07-02",7,2021
29,1,29,46,24,"2021-06-02","2021-07-04",7,2021
30,1,30,128,25,"2021-06-18","2021-07-06",7,2021
31,1,31,174,50,"2021-06-03","2021-07-07",7,2021
32,1,32,134,12,"2021-06-11","2021-07-02",7,2021
33,1,33,37,32,"2021-06-17","2021-07-06",7,2021
34,1,34,85,50,"2021-06-29","2021-07-14",7,2021
35,1,35,170,37,"2021-06-21","2021-07-10",7,2021
36,1,36,181,16,"2021-06-29","2021-07-09",7,2021
37,1,37,90,22,"2021-06-10","2021-07-03",7,2021
38,1,38,129,36,"2021-06-01","2021-07-05",7,2021
39,1,39,72,27,"2021-06-07","2021-07-05",7,2021
40,1,40,25,40,"2021-06-24","2021-07-06",7,2021
41,1,41,77,41,"2021-06-24","2021-07-09",7,2021
42,1,42,29,18,"2021-06-22","2021-07-12",7,2021
43,1,43,127,42,"2021-06-09","2021-07-07",7,2021
44,1,44,154,19,"2021-06-08","2021-07-11",7,2021
45,1,45,185,26,"2021-06-13","2021-07-01",7,2021
46,1,46,110,36,"2021-06-15","2021-07-09",7,2021
47,1,47,46,31,"2021-06-04","2021-07-10",7,2021
48,1,48,17,24,"2021-06-02","2021-07-14",7,2021
49,1,49,6,31,"2021-06-05","2021-07-12",7,2021
50,1,50,118,14,"2021-06-27","2021-07-08",7,2021
51,1,51,86,42,"2021-06-09","2021-07-07",7,2021
52,1,52,138,21,"2021-06-07","2021-07-15",7,2021
53,1,53,168,38,"2021-06-12","2021-07-06",7,2021
54,1,54,101,21,"2021-06-18","2021-07-01",7,2021
55,1,55,2,33,"2021-06-23","2021-07-10",7,2021
56,1,56,31,44,"2021-06-16","2021-07-13",7,2021
57,1,57,42,26,"2021-06-01","2021-07-02",7,2021
58,1,58,113,26,"2021-06-26","2021-07-02",7,2021
59,1,59,24,29,"2021-06-06","2021-07-03",7,2021
60,1,60,198,42,"2021-06-29","2021-07-01",7,2021
61,1,61,163,22,"2021-06-19","2021-07-05",7,2021
62,1,62,75,37,"2021-06-16","2021-07-12",7,2021
63,1,63,107,35,"2021-06-28","2021-07-01",7,2021
64,1,64,4,12,"2021-06-21","2021-07-09",7,2021
65,1,65,150,39,"2021-06-13","2021-07-02",7,2021
66,1,66,119,22,"2021-06-04","2021-07-13",7,2021
67,1,67,110,42,"2021-06-23","2021-07-06",7,2021
68,1,68,165,43,"2021-06-05","2021-07-01",7,2021
69,1,69,81,12,"2021-06-02","2021-07-06",7,2021
70,1,70,17,10,"2021-06-08","2021-07-11",7,2021
71,1,71,159,10,"2021-06-11","2021-07-01",7,2021
72,1,72,40,19,"2021-06-15","2021-07-10",7,2021
73,1,73,23,32,"2021-06-06","2021-07-02",7,2021
74,1,74,67,27,"2021-06-04","2021-07-04",7,2021
75,1,75,51,43,"2021-06-25","2021-07-01",7,2021
76,1,76,64,35,"2021-06-07","2021-07-13",7,2021
77,1,77,146,21,"2021-06-28","2021-07-08",7,2021
78,1,78,35,35,"2021-06-15","2021-07-10",7,2021
79,1,79,165,15,"2021-06-09","2021-07-11",7,2021
80,1,80,95,45,"2021-06-26","2021-07-07",7,2021
81,1,81,74,14,"2021-06-07","2021-07-11",7,2021
82,1,82,195,29,"2021-06-08","2021-07-15",7,2021
83,1,83,181,21,"2021-06-18","2021-07-02",7,2021
84,1,84,1,43,"2021-06-23","2021-07-02",7,2021
85,1,85,187,35,"2021-06-02","2021-07-01",7,2021
86,1,86,29,49,"2021-06-09","2021-07-15",7,2021
87,1,87,31,11,"2021-06-03","2021-07-04",7,2021
88,1,88,64,17,"2021-06-24","2021-07-04",7,2021
89,1,89,20,27,"2021-06-16","2021-07-13",7,2021
90,1,90,186,38,"2021-06-03","2021-07-06",7,2021
91,1,91,129,41,"2021-06-03","2021-07-04",7,2021
92,1,92,45,50,"2021-06-03","2021-07-07",7,2021
93,1,93,78,33,"2021-06-17","2021-07-09",7,2021
94,1,94,70,32,"2021-06-11","2021-07-07",7,2021
95,1,95,82,22,"2021-06-08","2021-07-02",7,2021
96,1,96,28,24,"2021-06-09","2021-07-01",7,2021
97,1,97,37,23,"2021-06-30","2021-07-14",7,2021
98,1,98,53,25,"2021-06-28","2021-07-07",7,2021
99,1,99,27,35,"2021-06-30","2021-07-09",7,2021
100,1,100,80,35,"2021-06-26","2021-07-08",7,2021
101,1,101,98,29,"2021-06-27","2021-07-11",7,2021
102,1,102,26,20,"2021-06-14","2021-07-10",7,2021
103,1,103,36,31,"2021-06-23","2021-07-10",7,2021
104,1,104,52,23,"2021-06-19","2021-07-13",7,2021
105,1,105,80,34,"2021-06-19","2021-07-06",7,2021
106,1,106,69,20,"2021-06-05","2021-07-13",7,2021
107,1,107,44,24,"2021-06-19","2021-07-13",7,2021
108,1,108,25,33,"2021-06-13","2021-07-09",7,2021
109,1,109,23,34,"2021-06-05","2021-07-14",7,2021
110,1,110,132,27,"2021-06-08","2021-07-07",7,2021
111,1,111,184,17,"2021-06-28","2021-07-05",7,2021
112,1,112,49,27,"2021-06-19","2021-07-13",7,2021
113,1,113,161,28,"2021-06-21","2021-07-03",7,2021
114,1,114,1,30,"2021-06-11","2021-07-04",7,2021
115,1,115,134,34,"2021-06-16","2021-07-15",7,2021
116,1,116,101,12,"2021-06-18","2021-07-02",7,2021
117,1,117,198,23,"2021-06-13","2021-07-14",7,2021
118,1,118,72,26,"2021-06-05","2021-07-15",7,2021
119,1,119,81,36,"2021-06-28","2021-07-07",7,2021
120,1,120,19,12,"2021-06-02","2021-07-09",7,2021
121,1,121,180,40,"2021-06-27","2021-07-12",7,2021
122,1,122,77,10,"2021-06-03","2021-07-15",7,2021
123,1,123,122,25,"2021-06-19","2021-07-06",7,2021
124,1,124,139,34,"2021-06-27","2021-07-11",7,2021
125,1,125,40,27,"2021-06-11","2021-07-02",7,2021
126,1,126,36,22,"2021-06-10","2021-07-15",7,2021
127,1,127,104,41,"2021-06-30","2021-07-05",7,2021
128,1,128,89,42,"2021-06-14","2021-07-01",7,2021
129,1,129,118,38,"2021-06-30","2021-07-07",7,2021
130,1,130,55,14,"2021-06-30","2021-07-15",7,2021
131,1,131,84,44,"2021-06-10","2021-07-10",7,2021
132,1,132,99,35,"2021-06-23","2021-07-02",7,2021
133,1,133,67,39,"2021-06-14","2021-07-10",7,2021
134,1,134,27,16,"2021-06-02","2021-07-12",7,2021
135,1,135,69,39,"2021-06-08","2021-07-15",7,2021
136,1,136,48,32,"2021-06-01","2021-07-06",7,2021
137,1,137,69,32,"2021-06-22","2021-07-12",7,2021
138,1,138,58,29,"2021-06-11","2021-07-14",7,2021
139,1,139,46,20,"2021-06-18","2021-07-05",7,2021
140,1,140,22,40,"2021-06-05","2021-07-10",7,2021
141,1,141,62,26,"2021-06-03","2021-07-10",7,2021
142,1,142,185,43,"2021-06-20","2021-07-11",7,2021
143,1,143,143,49,"2021-06-16","2021-07-10",7,2021
144,1,144,120,41,"2021-06-29","2021-07-14",7,2021
145,1,145,78,42,"2021-06-16","2021-07-06",7,2021
146,1,146,17,42,"2021-06-05","2021-07-05",7,2021
147,1,147,40,44,"2021-06-22","2021-07-07",7,2021
148,1,148,66,33,"2021-06-30","2021-07-07",7,2021
149,1,149,34,36,"2021-06-01","2021-07-13",7,2021
150,1,150,79,44,"2021-06-12","2021-07-07",7,2021
151,1,151,143,48,"2021-06-11","2021-07-09",7,2021
152,1,152,128,10,"2021-06-14","2021-07-03",7,2021
153,1,153,156,46,"2021-06-16","2021-07-10",7,2021
154,1,154,99,24,"2021-06-20","2021-07-15",7,2021
155,1,155,95,49,"2021-06-06","2021-07-05",7,2021
156,1,156,30,30,"2021-06-22","2021-07-14",7,2021
157,2,1,182,24,"2021-06-21","2021-07-01",7,2021
158,2,2,28,34,"2021-06-23","2021-07-12",7,2021
159,2,3,123,18,"2021-06-22","2021-07-12",7,2021
160,2,4,66,49,"2021-06-03","2021-07-09",7,2021
161,2,5,47,16,"2021-06-07","2021-07-03",7,2021
162,2,6,117,21,"2021-06-12","2021-07-05",7,2021
163,2,7,86,29,"2021-06-11","2021-07-08",7,2021
164,2,8,86,36,"2021-06-20","2021-07-09",7,2021
165,2,9,55,43,"2021-06-03","2021-07-04",7,2021
166,2,10,143,43,"2021-06-15","2021-07-05",7,2021
167,2,11,31,17,"2021-06-17","2021-07-06",7,2021
168,2,12,99,44,"2021-06-02","2021-07-01",7,2021
169,2,13,125,18,"2021-06-18","2021-07-11",7,2021
170,2,14,182,48,"2021-06-01","2021-07-08",7,2021
171,2,15,4,37,"2021-06-10","2021-07-10",7,2021
172,2,16,166,27,"2021-06-12","2021-07-10",7,2021
173,2,17,40,48,"2021-06-20","2021-07-04",7,2021
174,2,18,134,36,"2021-06-05","2021-07-02",7,2021
175,2,19,55,33,"2021-06-26","2021-07-13",7,2021
176,2,20,25,54,"2021-06-13","2021-07-03",7,2021
177,2,21,47,34,"2021-06-04","2021-07-01",7,2021
178,2,22,102,37,"2021-06-22","2021-07-01",7,2021
179,2,23,74,32,"2021-06-28","2021-07-07",7,2021
180,2,24,121,38,"2021-06-12","2021-07-15",7,2021
181,2,25,88,32,"2021-06-06","2021-07-11",7,2021
182,2,26,28,16,"2021-06-20","2021-07-13",7,2021
183,2,27,16,43,"2021-06-11","2021-07-03",7,2021
184,2,28,138,40,"2021-06-05","2021-07-15",7,2021
185,2,29,177,48,"2021-06-10","2021-07-10",7,2021
186,2,30,93,49,"2021-06-17","2021-07-15",7,2021
187,2,31,112,27,"2021-06-26","2021-07-11",7,2021
188,2,32,52,29,"2021-06-24","2021-07-08",7,2021
189,2,33,81,37,"2021-06-18","2021-07-03",7,2021
190,2,34,175,18,"2021-06-24","2021-07-12",7,2021
191,2,35,154,17,"2021-06-04","2021-07-15",7,2021
192,2,36,177,16,"2021-06-10","2021-07-12",7,2021
193,2,37,108,40,"2021-06-26","2021-07-12",7,2021
194,2,38,67,27,"2021-06-14","2021-07-01",7,2021
195,2,39,178,44,"2021-06-09","2021-07-04",7,2021
196,2,40,5,22,"2021-06-16","2021-07-15",7,2021
197,2,41,84,50,"2021-06-21","2021-07-01",7,2021
198,2,42,188,30,"2021-06-23","2021-07-07",7,2021
199,2,43,180,27,"2021-06-09","2021-07-07",7,2021
