"sale_id","sale_datetime","store_id","customer_id","total_amount","discount_amount","final_amount","payment_method","tax_amount","net_amount","loyalty_points_earned"
1,"2021-01-29 09:56:00",2,100499,8056,402.8,7653.2,"Debit Card",1301.04,8954.24,76
2,"2021-01-09 15:19:00",18,100342,9593,0.0,9593.0,"Mobile Wallet",1630.81,11223.81,95
3,"2021-01-02 09:22:00",15,100640,3155,0.0,3155.0,"Mobile Wallet",536.35,3691.35,31
4,"2021-01-11 12:46:00",18,101115,2485,0.0,2485.0,"Credit Card",422.45,2907.45,24
5,"2021-01-31 13:06:00",14,101120,2691,134.55,2556.45,"Mobile Wallet",434.6,2991.05,25
6,"2021-01-16 18:26:00",14,100689,3260,326.0,2934.0,"Mobile Wallet",498.78,3432.78,29
7,"2021-01-16 20:28:00",10,100177,264492,0.0,264492.0,"Cash",44963.64,309455.64,2644
8,"2021-01-17 17:33:00",12,101084,2937,0.0,2937.0,"Credit Card",499.29,3436.29,29
9,"2021-01-22 16:06:00",19,100231,11035,0.0,11035.0,"Mobile Wallet",1875.95,12910.95,110
10,"2021-01-01 17:00:00",15,100125,1703,0.0,1703.0,"Cash",289.51,1992.51,17
11,"2021-01-17 10:03:00",19,100804,5546,0.0,5546.0,"Bank Transfer",942.82,6488.82,55
12,"2021-01-28 16:58:00",12,100366,2421,121.05,2299.95,"Bank Transfer",390.99,2690.94,22
13,"2021-01-08 09:14:00",6,100956,1005,201.0,804.0,"Bank Transfer",136.68,940.68,8
14,"2021-01-02 16:36:00",19,100925,158264,0.0,158264.0,"Cash",26904.88,185168.88,1582
15,"2021-01-28 18:06:00",8,100982,479,95.8,383.2,"Cash",65.14,448.34,3
16,"2021-01-06 15:41:00",13,100153,1578,236.7,1341.3,"Debit Card",228.02,1569.32,13
17,"2021-01-30 11:44:00",17,100641,6930,0.0,6930.0,"Debit Card",1178.1,8108.1,69
18,"2021-01-20 14:03:00",9,100953,6080,912.0,5168.0,"Mobile Wallet",878.56,6046.56,51
19,"2021-01-25 16:34:00",1,100530,2856,0.0,2856.0,"Debit Card",485.52,3341.52,28
20,"2021-01-30 09:21:00",6,100032,3988,797.6,3190.4,"Bank Transfer",542.37,3732.77,31
21,"2021-01-01 09:11:00",10,100089,4212,0.0,4212.0,"Cash",716.04,4928.04,42
22,"2021-01-07 15:00:00",11,100150,3361,336.1,3024.9,"Mobile Wallet",514.23,3539.13,30
23,"2021-01-04 19:57:00",19,101091,13173,0.0,13173.0,"Mobile Wallet",2239.41,15412.41,131
24,"2021-01-10 11:36:00",10,101111,25000,0.0,25000.0,"Cash",4250.0,29250.0,250
25,"2021-01-14 10:21:00",19,100254,2066,0.0,2066.0,"Mobile Wallet",351.22,2417.22,20
26,"2021-01-30 19:20:00",9,100826,1814,453.5,1360.5,"Bank Transfer",231.29,1591.78,13
27,"2021-01-21 13:18:00",6,100924,4568,228.4,4339.6,"Cash",737.73,5077.33,43
28,"2021-01-29 18:04:00",10,100422,8120,0.0,8120.0,"Mobile Wallet",1380.4,9500.4,81
29,"2021-01-17 14:34:00",6,101029,1996,0.0,1996.0,"Bank Transfer",339.32,2335.32,19
30,"2021-01-14 13:56:00",17,101156,2356,0.0,2356.0,"Debit Card",400.52,2756.52,23
31,"2021-01-09 15:51:00",17,101135,3029,757.25,2271.75,"Mobile Wallet",386.2,2657.95,22
32,"2021-01-06 11:20:00",19,100238,1807,0.0,1807.0,"Debit Card",307.19,2114.19,18
33,"2021-01-17 18:25:00",19,100856,8753,0.0,8753.0,"Credit Card",1488.01,10241.01,87
34,"2021-01-28 18:58:00",14,100935,1790,179.0,1611.0,"Bank Transfer",273.87,1884.87,16
35,"2021-01-14 09:18:00",18,100253,117803,23560.6,94242.4,"Cash",16021.21,110263.61,942
36,"2021-01-15 18:32:00",11,100216,5517,0.0,5517.0,"Credit Card",937.89,6454.89,55
37,"2021-01-02 13:56:00",10,100737,2182,0.0,2182.0,"Bank Transfer",370.94,2552.94,21
38,"2021-01-26 17:33:00",16,100005,16311,0.0,16311.0,"Credit Card",2772.87,19083.87,163
39,"2021-01-13 16:33:00",4,100053,4472,0.0,4472.0,"Bank Transfer",760.24,5232.24,44
40,"2021-01-15 13:27:00",18,100424,8559,0.0,8559.0,"Credit Card",1455.03,10014.03,85
41,"2021-01-12 18:27:00",6,100011,10789,0.0,10789.0,"Mobile Wallet",1834.13,12623.13,107
42,"2021-01-26 17:14:00",8,101083,1183,118.3,1064.7,"Mobile Wallet",181.0,1245.7,10
43,"2021-01-08 16:26:00",11,100495,2792,0.0,2792.0,"Cash",474.64,3266.64,27
44,"2021-01-19 13:41:00",14,100600,8303,0.0,8303.0,"Cash",1411.51,9714.51,83
45,"2021-01-20 12:57:00",4,100831,52085,5208.5,46876.5,"Credit Card",7969.01,54845.5,468
46,"2021-01-22 13:50:00",19,100180,4417,0.0,4417.0,"Debit Card",750.89,5167.89,44
47,"2021-01-31 10:08:00",16,101165,7097,0.0,7097.0,"Mobile Wallet",1206.49,8303.49,70
48,"2021-01-16 17:30:00",11,100545,7697,1154.55,6542.45,"Mobile Wallet",1112.22,7654.67,65
49,"2021-01-14 16:30:00",11,101156,10060,503.0,9557.0,"Debit Card",1624.69,11181.69,95
50,"2021-01-29 19:32:00",1,100738,2904,290.4,2613.6,"Bank Transfer",444.31,3057.91,26
51,"2021-01-05 18:01:00",9,100633,4231,0.0,4231.0,"Debit Card",719.27,4950.27,42
52,"2021-01-09 18:36:00",10,100565,4108,205.4,3902.6,"Credit Card",663.44,4566.04,39
53,"2021-01-20 10:48:00",9,100136,3752,375.2,3376.8,"Cash",574.06,3950.86,33
54,"2021-01-12 18:17:00",1,100292,4534,0.0,4534.0,"Bank Transfer",770.78,5304.78,45
55,"2021-01-22 15:03:00",6,100604,110295,5514.75,104780.25,"Credit Card",17812.64,122592.89,1047
56,"2021-01-18 12:55:00",14,100882,2320,580.0,1740.0,"Mobile Wallet",295.8,2035.8,17
57,"2021-01-12 18:34:00",4,101164,1727,86.35,1640.65,"Mobile Wallet",278.91,1919.56,16
58,"2021-01-10 15:04:00",5,100875,1483,74.15,1408.85,"Mobile Wallet",239.5,1648.35,14
59,"2021-01-24 16:46:00",8,100036,13087,0.0,13087.0,"Credit Card",2224.79,15311.79,130
60,"2021-01-26 20:21:00",11,100701,529,0.0,529.0,"Mobile Wallet",89.93,618.93,5
61,"2021-01-02 11:45:00",5,100184,13807,1380.7,12426.3,"Mobile Wallet",2112.47,14538.77,124
