"sale_id","sale_datetime","store_id","customer_id","total_amount","discount_amount","final_amount","payment_method","tax_amount","net_amount","loyalty_points_earned"
1,"2021-09-18 10:53:00",12,100639,6470,0.0,6470.0,"Cash",1099.9,7569.9,64
2,"2021-09-03 18:24:00",16,100366,1212,121.2,1090.8,"Bank Transfer",185.44,1276.24,10
3,"2021-09-16 18:40:00",1,100575,10070,0.0,10070.0,"Bank Transfer",1711.9,11781.9,100
4,"2021-09-06 15:24:00",5,100807,938,0.0,938.0,"Credit Card",159.46,1097.46,9
5,"2021-09-03 16:11:00",18,100873,1110,0.0,1110.0,"Mobile Wallet",188.7,1298.7,11
6,"2021-09-02 11:59:00",5,101035,5494,0.0,5494.0,"Debit Card",933.98,6427.98,54
7,"2021-09-19 16:02:00",14,100080,43082,0.0,43082.0,"Credit Card",7323.94,50405.94,430
8,"2021-09-22 12:03:00",19,101198,1779,0.0,1779.0,"Mobile Wallet",302.43,2081.43,17
9,"2021-09-19 17:34:00",5,100311,5814,0.0,5814.0,"Debit Card",988.38,6802.38,58
10,"2021-09-23 17:54:00",7,100690,8382,838.2,7543.8,"Credit Card",1282.45,8826.25,75
11,"2021-09-05 14:27:00",16,101024,5838,0.0,5838.0,"Bank Transfer",992.46,6830.46,58
12,"2021-09-10 16:59:00",18,100848,5240,0.0,5240.0,"Debit Card",890.8,6130.8,52
13,"2021-09-18 15:19:00",9,100867,106226,0.0,106226.0,"Debit Card",18058.42,124284.42,1062
14,"2021-09-28 18:18:00",1,100995,964,48.2,915.8,"Cash",155.69,1071.49,9
15,"2021-09-10 14:02:00",4,100805,978,0.0,978.0,"Bank Transfer",166.26,1144.26,9
16,"2021-09-07 19:10:00",13,100488,39176,0.0,39176.0,"Credit Card",6659.92,45835.92,391
17,"2021-09-04 16:49:00",14,100353,2043,0.0,2043.0,"Debit Card",347.31,2390.31,20
18,"2021-09-05 14:00:00",6,101186,85,0.0,85.0,"Mobile Wallet",14.45,99.45,0
19,"2021-09-08 18:52:00",11,100758,270901,0.0,270901.0,"Debit Card",46053.17,316954.17,2709
20,"2021-09-17 17:57:00",3,100792,207127,41425.4,165701.6,"Debit Card",28169.27,193870.87,1657
21,"2021-09-03 18:47:00",17,100780,13687,0.0,13687.0,"Credit Card",2326.79,16013.79,136
22,"2021-09-23 11:45:00",4,100973,2906,0.0,2906.0,"Mobile Wallet",494.02,3400.02,29
23,"2021-09-05 19:37:00",14,100418,62860,0.0,62860.0,"Debit Card",10686.2,73546.2,628
24,"2021-09-17 09:46:00",12,100171,1149,0.0,1149.0,"Credit Card",195.33,1344.33,11
25,"2021-09-18 19:40:00",7,101014,54856,0.0,54856.0,"Bank Transfer",9325.52,64181.52,548
26,"2021-09-13 16:14:00",9,100625,53946,0.0,53946.0,"Credit Card",9170.82,63116.82,539
27,"2021-09-16 16:40:00",1,100060,3928,785.6,3142.4,"Debit Card",534.21,3676.61,31
28,"2021-09-06 18:29:00",2,100861,9445,0.0,9445.0,"Cash",1605.65,11050.65,94
29,"2021-09-23 19:58:00",10,100082,25133,1256.65,23876.35,"Mobile Wallet",4058.98,27935.33,238
30,"2021-09-01 16:46:00",11,100396,18311,0.0,18311.0,"Mobile Wallet",3112.87,21423.87,183
31,"2021-09-11 10:35:00",15,100259,84110,0.0,84110.0,"Cash",14298.7,98408.7,841
32,"2021-09-24 15:06:00",9,100493,205,0.0,205.0,"Debit Card",34.85,239.85,2
33,"2021-09-04 16:45:00",15,101011,1943,0.0,1943.0,"Mobile Wallet",330.31,2273.31,19
34,"2021-09-29 18:27:00",1,100841,18040,902.0,17138.0,"Debit Card",2913.46,20051.46,171
35,"2021-09-21 12:25:00",16,101052,4881,0.0,4881.0,"Debit Card",829.77,5710.77,48
36,"2021-09-12 14:33:00",6,100479,3328,499.2,2828.8,"Cash",480.9,3309.7,28
37,"2021-09-14 16:51:00",4,100324,1122,0.0,1122.0,"Credit Card",190.74,1312.74,11
38,"2021-09-17 14:25:00",11,100654,32713,0.0,32713.0,"Credit Card",5561.21,38274.21,327
39,"2021-09-23 16:26:00",9,100955,33796,0.0,33796.0,"Debit Card",5745.32,39541.32,337
40,"2021-09-06 19:51:00",18,100387,5489,0.0,5489.0,"Mobile Wallet",933.13,6422.13,54
41,"2021-09-24 17:39:00",10,100105,3825,0.0,3825.0,"Debit Card",650.25,4475.25,38
