"sale_item_id","sale_id","product_id","quantity","unit_price","total_price","sale_date"
1,1,6,3,550,1650,"2022-06-07"
2,1,64,1,779,779,"2022-06-07"
3,1,52,1,425,425,"2022-06-07"
4,1,80,2,549,1098,"2022-06-07"
5,1,83,3,189,567,"2022-06-07"
6,2,103,1,39,39,"2022-06-18"
7,2,43,3,20000,60000,"2022-06-18"
8,2,65,4,150,600,"2022-06-18"
9,2,48,3,19000,57000,"2022-06-18"
10,2,43,1,20000,20000,"2022-06-18"
11,2,99,5,29,145,"2022-06-18"
12,2,9,1,574,574,"2022-06-18"
13,3,150,1,4500,4500,"2022-06-10"
14,3,52,3,425,1275,"2022-06-10"
15,3,58,2,929,1858,"2022-06-10"
16,3,15,2,599,1198,"2022-06-10"
17,4,151,2,250,500,"2022-06-15"
18,4,95,2,49,98,"2022-06-15"
19,4,152,1,180,180,"2022-06-15"
20,4,83,4,189,756,"2022-06-15"
21,4,141,2,199,398,"2022-06-15"
22,5,114,5,75,375,"2022-06-30"
23,5,90,1,270,270,"2022-06-30"
24,5,148,1,2600,2600,"2022-06-30"
25,5,21,2,75,150,"2022-06-30"
26,6,88,1,140,140,"2022-06-01"
27,6,141,3,199,597,"2022-06-01"
28,6,124,3,239,717,"2022-06-01"
29,6,68,1,170,170,"2022-06-01"
30,6,140,2,145,290,"2022-06-01"
31,7,25,1,359,359,"2022-06-21"
32,7,66,3,200,600,"2022-06-21"
33,7,52,1,425,425,"2022-06-21"
34,7,84,1,75,75,"2022-06-21"
35,8,19,2,219,438,"2022-06-25"
36,8,67,2,180,360,"2022-06-25"
37,8,134,1,4885,4885,"2022-06-25"
38,8,122,4,145,580,"2022-06-25"
39,9,127,1,1200,1200,"2022-06-06"
40,9,69,1,170,170,"2022-06-06"
41,10,55,2,280,560,"2022-06-17"
42,10,79,2,619,1238,"2022-06-17"
43,10,22,1,67,67,"2022-06-17"
44,10,131,2,80,160,"2022-06-17"
45,11,48,3,19000,57000,"2022-06-24"
46,11,34,4,315,1260,"2022-06-24"
47,11,97,2,99,198,"2022-06-24"
48,11,22,1,67,67,"2022-06-24"
49,11,31,1,335,335,"2022-06-24"
50,11,119,2,35,70,"2022-06-24"
51,12,134,2,4885,9770,"2022-06-16"
52,12,68,3,170,510,"2022-06-16"
53,12,17,1,1379,1379,"2022-06-16"
54,13,13,3,520,1560,"2022-06-23"
55,13,101,1,139,139,"2022-06-23"
56,13,156,4,150,600,"2022-06-23"
57,13,105,2,29,58,"2022-06-23"
58,13,7,1,524,524,"2022-06-23"
59,13,107,1,450,450,"2022-06-23"
60,14,154,1,290,290,"2022-06-23"
61,14,128,3,400,1200,"2022-06-23"
62,14,12,3,515,1545,"2022-06-23"
63,15,65,1,150,150,"2022-06-10"
64,15,92,1,379,379,"2022-06-10"
65,15,66,3,200,600,"2022-06-10"
66,15,11,5,600,3000,"2022-06-10"
67,15,45,2,51500,103000,"2022-06-10"
68,16,86,3,85,255,"2022-06-08"
69,16,43,2,20000,40000,"2022-06-08"
70,16,86,1,85,85,"2022-06-08"
71,17,25,3,359,1077,"2022-06-09"
72,17,105,2,29,58,"2022-06-09"
73,17,75,2,199,398,"2022-06-09"
74,18,52,2,425,850,"2022-06-13"
75,19,63,5,1019,5095,"2022-06-24"
76,19,88,2,140,280,"2022-06-24"
77,19,117,2,225,450,"2022-06-24"
78,19,115,3,175,525,"2022-06-24"
79,20,132,4,450,1800,"2022-06-06"
80,20,16,2,1300,2600,"2022-06-06"
81,20,114,1,75,75,"2022-06-06"
82,20,131,2,80,160,"2022-06-06"
83,20,65,2,150,300,"2022-06-06"
84,20,51,2,29000,58000,"2022-06-06"
85,21,149,2,1100,2200,"2022-06-03"
86,21,26,1,85,85,"2022-06-03"
87,21,84,1,75,75,"2022-06-03"
88,21,56,2,1165,2330,"2022-06-03"
89,21,20,1,189,189,"2022-06-03"
90,21,46,1,18900,18900,"2022-06-03"
91,21,7,2,524,1048,"2022-06-03"
92,22,135,1,89,89,"2022-06-28"
93,22,139,1,109,109,"2022-06-28"
94,22,6,1,550,550,"2022-06-28"
95,22,39,4,575,2300,"2022-06-28"
96,23,47,1,9000,9000,"2022-06-14"
97,23,120,4,275,1100,"2022-06-14"
98,23,31,3,335,1005,"2022-06-14"
99,23,34,1,315,315,"2022-06-14"
100,23,13,4,520,2080,"2022-06-14"
101,23,23,1,65,65,"2022-06-14"
102,24,42,3,52500,157500,"2022-06-24"
103,24,128,4,400,1600,"2022-06-24"
104,24,119,5,35,175,"2022-06-24"
105,25,146,1,1100,1100,"2022-06-11"
106,25,6,1,550,550,"2022-06-11"
107,25,133,1,5439,5439,"2022-06-11"
108,25,70,3,279,837,"2022-06-11"
109,26,108,2,300,600,"2022-06-17"
110,27,81,1,145,145,"2022-06-18"
111,27,70,1,279,279,"2022-06-18"
112,27,9,4,574,2296,"2022-06-18"
113,27,121,2,179,358,"2022-06-18"
114,27,83,2,189,378,"2022-06-18"
115,27,108,2,300,600,"2022-06-18"
116,27,61,2,79,158,"2022-06-18"
117,27,24,1,825,825,"2022-06-18"
118,28,68,1,170,170,"2022-06-15"
119,28,110,1,75,75,"2022-06-15"
120,28,44,1,66900,66900,"2022-06-15"
121,28,101,3,139,417,"2022-06-15"
122,28,135,1,89,89,"2022-06-15"
123,28,54,2,235,470,"2022-06-15"
124,29,49,1,13000,13000,"2022-06-21"
125,29,113,1,179,179,"2022-06-21"
126,29,82,1,389,389,"2022-06-21"
127,29,18,3,205,615,"2022-06-21"
128,30,22,1,67,67,"2022-06-29"
129,30,60,1,345,345,"2022-06-29"
130,30,127,2,1200,2400,"2022-06-29"
131,30,1,3,527,1581,"2022-06-29"
132,31,82,1,389,389,"2022-06-19"
133,31,89,1,350,350,"2022-06-19"
134,31,126,4,350,1400,"2022-06-19"
135,31,115,1,175,175,"2022-06-19"
136,31,154,1,290,290,"2022-06-19"
137,32,93,3,29,87,"2022-06-17"
138,32,7,4,524,2096,"2022-06-17"
139,32,143,3,2000,6000,"2022-06-17"
140,32,152,3,180,540,"2022-06-17"
141,32,85,2,75,150,"2022-06-17"
142,32,91,2,150,300,"2022-06-17"
143,32,65,2,150,300,"2022-06-17"
144,32,96,4,89,356,"2022-06-17"
145,33,90,2,270,540,"2022-06-28"
146,33,98,1,115,115,"2022-06-28"
147,33,105,1,29,29,"2022-06-28"
148,33,29,2,369,738,"2022-06-28"
149,34,5,3,575,1725,"2022-06-04"
150,34,127,1,1200,1200,"2022-06-04"
151,34,75,3,199,597,"2022-06-04"
152,34,87,1,270,270,"2022-06-04"
153,35,3,1,575,575,"2022-06-17"
154,35,88,1,140,140,"2022-06-17"
155,35,73,2,369,738,"2022-06-17"
156,35,51,2,29000,58000,"2022-06-17"
157,36,76,1,199,199,"2022-06-09"
158,36,72,3,289,867,"2022-06-09"
159,36,103,1,39,39,"2022-06-09"
160,36,24,1,825,825,"2022-06-09"
161,37,114,1,75,75,"2022-06-19"
162,38,5,1,575,575,"2022-06-04"
163,38,114,2,75,150,"2022-06-04"
164,38,12,2,515,1030,"2022-06-04"
165,38,149,1,1100,1100,"2022-06-04"
166,39,125,2,585,1170,"2022-06-29"
167,39,39,2,575,1150,"2022-06-29"
168,40,156,4,150,600,"2022-06-29"
169,40,14,2,549,1098,"2022-06-29"
170,41,123,5,80,400,"2022-06-28"
171,41,80,1,549,549,"2022-06-28"
172,41,146,4,1100,4400,"2022-06-28"
173,41,69,1,170,170,"2022-06-28"
174,42,127,2,1200,2400,"2022-06-20"
175,42,103,1,39,39,"2022-06-20"
176,42,147,4,900,3600,"2022-06-20"
177,42,45,4,51500,206000,"2022-06-20"
178,42,150,1,4500,4500,"2022-06-20"
179,42,31,3,335,1005,"2022-06-20"
180,42,131,1,80,80,"2022-06-20"
181,43,8,1,545,545,"2022-06-14"
182,43,83,2,189,378,"2022-06-14"
183,43,26,1,85,85,"2022-06-14"
184,43,124,1,239,239,"2022-06-14"
185,44,122,2,145,290,"2022-06-10"
186,44,91,2,150,300,"2022-06-10"
187,44,112,1,85,85,"2022-06-10"
188,44,19,3,219,657,"2022-06-10"
189,44,151,4,250,1000,"2022-06-10"
190,45,8,1,545,545,"2022-06-23"
191,45,87,1,270,270,"2022-06-23"
192,45,129,1,1400,1400,"2022-06-23"
193,45,122,1,145,145,"2022-06-23"
194,45,114,2,75,150,"2022-06-23"
195,46,33,1,765,765,"2022-06-10"
196,46,51,1,29000,29000,"2022-06-10"
197,46,89,2,350,700,"2022-06-10"
198,46,46,2,18900,37800,"2022-06-10"
199,46,6,1,550,550,"2022-06-10"
200,47,10,3,481,1443,"2022-06-14"
201,47,148,2,2600,5200,"2022-06-14"
202,47,79,3,619,1857,"2022-06-14"
203,48,85,1,75,75,"2022-06-02"
204,48,138,3,45,135,"2022-06-02"
205,48,153,3,190,570,"2022-06-02"
206,48,20,5,189,945,"2022-06-02"
207,49,35,2,389,778,"2022-06-11"
208,49,137,2,90,180,"2022-06-11"
209,49,84,4,75,300,"2022-06-11"
210,49,71,5,410,2050,"2022-06-11"
211,49,61,1,79,79,"2022-06-11"
212,50,145,1,3300,3300,"2022-06-28"
213,50,146,4,1100,4400,"2022-06-28"
214,50,50,1,17500,17500,"2022-06-28"
215,50,56,1,1165,1165,"2022-06-28"
216,50,109,1,250,250,"2022-06-28"
217,50,12,3,515,1545,"2022-06-28"
218,51,59,2,939,1878,"2022-06-03"
219,51,40,3,880,2640,"2022-06-03"
220,51,155,1,200,200,"2022-06-03"
221,51,51,2,29000,58000,"2022-06-03"
222,52,92,1,379,379,"2022-06-10"
223,52,25,4,359,1436,"2022-06-10"
224,53,44,3,66900,200700,"2022-06-12"
225,53,145,1,3300,3300,"2022-06-12"
226,53,103,1,39,39,"2022-06-12"
227,53,156,1,150,150,"2022-06-12"
228,53,104,1,35,35,"2022-06-12"
229,53,12,1,515,515,"2022-06-12"
230,54,145,1,3300,3300,"2022-06-03"
231,54,42,1,52500,52500,"2022-06-03"
232,54,113,5,179,895,"2022-06-03"
233,55,65,1,150,150,"2022-06-27"
234,55,17,1,1379,1379,"2022-06-27"
235,55,66,5,200,1000,"2022-06-27"
236,55,47,3,9000,27000,"2022-06-27"
237,55,150,4,4500,18000,"2022-06-27"
238,55,86,2,85,170,"2022-06-27"
239,55,48,2,19000,38000,"2022-06-27"
240,55,6,3,550,1650,"2022-06-27"
241,56,61,2,79,158,"2022-06-10"
242,56,20,4,189,756,"2022-06-10"
243,56,88,4,140,560,"2022-06-10"
244,57,61,1,79,79,"2022-06-15"
245,57,134,2,4885,9770,"2022-06-15"
246,58,70,3,279,837,"2022-06-04"
247,58,80,2,549,1098,"2022-06-04"
248,59,96,4,89,356,"2022-06-06"
249,59,15,1,599,599,"2022-06-06"
250,59,2,1,670,670,"2022-06-06"
251,59,47,2,9000,18000,"2022-06-06"
252,60,57,1,995,995,"2022-06-13"
253,60,48,1,19000,19000,"2022-06-13"
254,60,42,3,52500,157500,"2022-06-13"
255,60,2,5,670,3350,"2022-06-13"
256,60,116,3,179,537,"2022-06-13"
257,60,112,5,85,425,"2022-06-13"
258,60,70,5,279,1395,"2022-06-13"
259,60,73,1,369,369,"2022-06-13"
260,61,27,1,169,169,"2022-06-13"
261,61,66,1,200,200,"2022-06-13"
262,61,68,1,170,170,"2022-06-13"
263,61,124,3,239,717,"2022-06-13"
264,61,6,3,550,1650,"2022-06-13"
265,61,130,1,70,70,"2022-06-13"
266,62,150,1,4500,4500,"2022-06-14"
267,62,108,1,300,300,"2022-06-14"
268,62,101,2,139,278,"2022-06-14"
269,62,101,1,139,139,"2022-06-14"
270,63,147,1,900,900,"2022-06-02"
271,63,111,1,175,175,"2022-06-02"
272,63,152,3,180,540,"2022-06-02"
273,64,111,1,175,175,"2022-06-30"
274,64,149,2,1100,2200,"2022-06-30"
275,64,6,1,550,550,"2022-06-30"
276,64,105,1,29,29,"2022-06-30"
277,64,127,1,1200,1200,"2022-06-30"
278,64,90,4,270,1080,"2022-06-30"
279,65,23,2,65,130,"2022-06-04"
280,65,127,2,1200,2400,"2022-06-04"
281,65,45,1,51500,51500,"2022-06-04"
282,65,7,3,524,1572,"2022-06-04"
283,65,7,3,524,1572,"2022-06-04"
284,65,150,1,4500,4500,"2022-06-04"
285,66,64,2,779,1558,"2022-06-05"
286,66,34,1,315,315,"2022-06-05"
287,66,82,2,389,778,"2022-06-05"
288,67,142,3,2200,6600,"2022-06-11"
289,67,60,2,345,690,"2022-06-11"
290,67,131,2,80,160,"2022-06-11"
291,67,148,1,2600,2600,"2022-06-11"
292,67,42,1,52500,52500,"2022-06-11"
293,68,134,4,4885,19540,"2022-06-13"
294,68,32,1,269,269,"2022-06-13"
295,68,27,4,169,676,"2022-06-13"
296,68,75,4,199,796,"2022-06-13"
297,68,135,3,89,267,"2022-06-13"
298,68,61,1,79,79,"2022-06-13"
299,68,72,2,289,578,"2022-06-13"
300,69,45,5,51500,257500,"2022-06-18"
301,69,76,4,199,796,"2022-06-18"
302,69,154,1,290,290,"2022-06-18"
303,70,12,4,515,2060,"2022-06-23"
304,70,92,3,379,1137,"2022-06-23"
305,70,44,2,66900,133800,"2022-06-23"
306,70,150,3,4500,13500,"2022-06-23"
