"inventory_id","store_id","product_id","quantity","min_stock_level","last_restock_date","next_restock_date","month","year"
1,1,1,10,48,"2022-01-30","2022-03-08",3,2022
2,1,2,128,15,"2022-02-23","2022-03-13",3,2022
3,1,3,103,17,"2022-02-27","2022-03-11",3,2022
4,1,4,23,37,"2022-02-05","2022-03-07",3,2022
5,1,5,17,39,"2022-02-19","2022-03-02",3,2022
6,1,6,83,44,"2022-02-02","2022-03-13",3,2022
7,1,7,100,48,"2022-02-07","2022-03-06",3,2022
8,1,8,28,27,"2022-02-07","2022-03-12",3,2022
9,1,9,139,25,"2022-02-24","2022-03-05",3,2022
10,1,10,94,21,"2022-02-27","2022-03-06",3,2022
11,1,11,26,27,"2022-02-18","2022-03-03",3,2022
12,1,12,17,42,"2022-02-28","2022-03-09",3,2022
13,1,13,149,34,"2022-02-22","2022-03-11",3,2022
14,1,14,181,16,"2022-02-15","2022-03-03",3,2022
15,1,15,133,21,"2022-02-17","2022-03-07",3,2022
16,1,16,163,45,"2022-02-11","2022-03-05",3,2022
17,1,17,41,43,"2022-02-22","2022-03-15",3,2022
18,1,18,104,36,"2022-02-01","2022-03-11",3,2022
19,1,19,97,38,"2022-02-09","2022-03-03",3,2022
20,1,20,50,58,"2022-02-10","2022-03-03",3,2022
21,1,21,95,45,"2022-02-23","2022-03-15",3,2022
22,1,22,88,42,"2022-02-21","2022-03-15",3,2022
23,1,23,45,33,"2022-02-26","2022-03-03",3,2022
24,1,24,120,49,"2022-02-10","2022-03-14",3,2022
25,1,25,83,53,"2022-01-31","2022-03-09",3,2022
26,1,26,50,34,"2022-02-10","2022-03-13",3,2022
27,1,27,145,21,"2022-02-08","2022-03-03",3,2022
28,1,28,52,33,"2022-02-25","2022-03-07",3,2022
29,1,29,177,15,"2022-02-07","2022-03-15",3,2022
30,1,30,187,17,"2022-02-09","2022-03-12",3,2022
31,1,31,99,40,"2022-02-15","2022-03-15",3,2022
32,1,32,187,23,"2022-02-14","2022-03-14",3,2022
33,1,33,52,27,"2022-02-02","2022-03-04",3,2022
34,1,34,106,18,"2022-02-26","2022-03-01",3,2022
35,1,35,182,10,"2022-02-03","2022-03-12",3,2022
36,1,36,140,32,"2022-02-12","2022-03-03",3,2022
37,1,37,94,37,"2022-02-13","2022-03-09",3,2022
38,1,38,134,39,"2022-02-26","2022-03-10",3,2022
39,1,39,51,27,"2022-02-22","2022-03-09",3,2022
40,1,40,172,43,"2022-02-22","2022-03-06",3,2022
41,1,41,1,10,"2022-01-30","2022-03-02",3,2022
42,1,42,180,22,"2022-02-23","2022-03-07",3,2022
43,1,43,137,28,"2022-02-20","2022-03-12",3,2022
44,1,44,158,24,"2022-02-28","2022-03-07",3,2022
45,1,45,163,19,"2022-02-15","2022-03-08",3,2022
46,1,46,56,35,"2022-01-30","2022-03-03",3,2022
47,1,47,54,33,"2022-02-05","2022-03-10",3,2022
48,1,48,68,27,"2022-02-16","2022-03-14",3,2022
49,1,49,55,49,"2022-02-24","2022-03-03",3,2022
50,1,50,161,43,"2022-02-12","2022-03-11",3,2022
51,1,51,115,42,"2022-02-16","2022-03-07",3,2022
52,1,52,139,47,"2022-02-16","2022-03-03",3,2022
53,1,53,88,11,"2022-02-02","2022-03-06",3,2022
54,1,54,130,37,"2022-02-18","2022-03-03",3,2022
55,1,55,164,19,"2022-02-08","2022-03-06",3,2022
56,1,56,124,24,"2022-02-04","2022-03-09",3,2022
57,1,57,7,46,"2022-02-21","2022-03-12",3,2022
58,1,58,45,28,"2022-02-18","2022-03-02",3,2022
59,1,59,95,33,"2022-02-01","2022-03-13",3,2022
60,1,60,20,31,"2022-02-06","2022-03-11",3,2022
61,1,61,34,26,"2022-02-06","2022-03-05",3,2022
62,1,62,119,34,"2022-02-13","2022-03-13",3,2022
63,1,63,144,19,"2022-02-26","2022-03-04",3,2022
64,1,64,153,48,"2022-02-21","2022-03-15",3,2022
65,1,65,140,44,"2022-02-22","2022-03-07",3,2022
66,1,66,7,41,"2022-02-26","2022-03-05",3,2022
67,1,67,185,38,"2022-02-13","2022-03-05",3,2022
68,1,68,181,11,"2022-02-20","2022-03-04",3,2022
69,1,69,0,24,"2022-02-16","2022-03-09",3,2022
70,1,70,83,24,"2022-02-05","2022-03-02",3,2022
71,1,71,83,11,"2022-02-10","2022-03-07",3,2022
72,1,72,23,16,"2022-02-18","2022-03-08",3,2022
73,1,73,83,48,"2022-02-24","2022-03-02",3,2022
74,1,74,67,38,"2022-02-01","2022-03-09",3,2022
75,1,75,199,47,"2022-02-10","2022-03-04",3,2022
76,1,76,136,40,"2022-01-31","2022-03-11",3,2022
77,1,77,145,45,"2022-02-14","2022-03-03",3,2022
78,1,78,60,45,"2022-01-30","2022-03-06",3,2022
79,1,79,19,10,"2022-02-23","2022-03-03",3,2022
80,1,80,84,48,"2022-02-09","2022-03-05",3,2022
81,1,81,144,17,"2022-02-28","2022-03-06",3,2022
82,1,82,106,47,"2022-02-22","2022-03-08",3,2022
83,1,83,33,42,"2022-02-17","2022-03-03",3,2022
84,1,84,193,47,"2022-02-28","2022-03-15",3,2022
85,1,85,183,49,"2022-02-02","2022-03-07",3,2022
86,1,86,16,40,"2022-01-31","2022-03-06",3,2022
87,1,87,146,43,"2022-02-23","2022-03-03",3,2022
88,1,88,182,35,"2022-02-15","2022-03-06",3,2022
89,1,89,17,50,"2022-02-02","2022-03-01",3,2022
90,1,90,8,19,"2022-02-05","2022-03-13",3,2022
91,1,91,118,31,"2022-02-13","2022-03-12",3,2022
92,1,92,19,28,"2022-01-30","2022-03-13",3,2022
93,1,93,100,29,"2022-02-23","2022-03-13",3,2022
94,1,94,37,28,"2022-02-05","2022-03-15",3,2022
95,1,95,71,32,"2022-02-14","2022-03-10",3,2022
96,1,96,48,34,"2022-02-26","2022-03-04",3,2022
97,1,97,69,38,"2022-02-15","2022-03-05",3,2022
98,1,98,31,20,"2022-02-02","2022-03-15",3,2022
99,1,99,43,29,"2022-02-18","2022-03-03",3,2022
100,1,100,48,25,"2022-02-14","2022-03-03",3,2022
101,1,101,18,35,"2022-02-03","2022-03-02",3,2022
102,1,102,57,29,"2022-02-22","2022-03-04",3,2022
103,1,103,55,24,"2022-02-15","2022-03-07",3,2022
104,1,104,34,36,"2022-02-11","2022-03-05",3,2022
105,1,105,88,21,"2022-02-18","2022-03-04",3,2022
106,1,106,69,24,"2022-01-30","2022-03-05",3,2022
107,1,107,17,26,"2022-02-26","2022-03-06",3,2022
108,1,108,14,40,"2022-02-21","2022-03-14",3,2022
109,1,109,94,29,"2022-02-21","2022-03-14",3,2022
110,1,110,59,43,"2022-01-30","2022-03-14",3,2022
111,1,111,174,17,"2022-02-02","2022-03-07",3,2022
112,1,112,165,36,"2022-02-21","2022-03-05",3,2022
113,1,113,94,17,"2022-02-13","2022-03-06",3,2022
114,1,114,158,29,"2022-02-21","2022-03-12",3,2022
115,1,115,9,19,"2022-02-27","2022-03-11",3,2022
116,1,116,8,10,"2022-02-17","2022-03-06",3,2022
117,1,117,126,11,"2022-01-30","2022-03-13",3,2022
118,1,118,141,38,"2022-02-14","2022-03-14",3,2022
119,1,119,71,14,"2022-02-24","2022-03-11",3,2022
120,1,120,58,28,"2022-02-17","2022-03-02",3,2022
121,1,121,149,23,"2022-02-04","2022-03-14",3,2022
122,1,122,169,18,"2022-01-30","2022-03-11",3,2022
123,1,123,139,26,"2022-02-11","2022-03-01",3,2022
124,1,124,128,38,"2022-02-23","2022-03-08",3,2022
125,1,125,46,13,"2022-02-20","2022-03-01",3,2022
126,1,126,144,47,"2022-02-24","2022-03-11",3,2022
127,1,127,160,47,"2022-02-07","2022-03-06",3,2022
128,1,128,10,32,"2022-02-04","2022-03-03",3,2022
129,1,129,137,16,"2022-02-19","2022-03-13",3,2022
130,1,130,35,15,"2022-02-03","2022-03-03",3,2022
131,1,131,22,12,"2022-02-19","2022-03-11",3,2022
132,1,132,53,48,"2022-02-18","2022-03-11",3,2022
133,1,133,4,21,"2022-02-19","2022-03-12",3,2022
134,1,134,37,27,"2022-02-13","2022-03-10",3,2022
135,1,135,17,29,"2022-02-07","2022-03-02",3,2022
136,1,136,40,36,"2022-02-10","2022-03-01",3,2022
137,1,137,73,25,"2022-02-21","2022-03-04",3,2022
138,1,138,50,31,"2022-02-14","2022-03-01",3,2022
139,1,139,11,21,"2022-02-20","2022-03-07",3,2022
140,1,140,70,39,"2022-02-18","2022-03-09",3,2022
141,1,141,36,32,"2022-02-17","2022-03-10",3,2022
142,1,142,38,37,"2022-02-08","2022-03-10",3,2022
143,1,143,19,19,"2022-02-02","2022-03-03",3,2022
144,1,144,176,11,"2022-02-21","2022-03-11",3,2022
145,1,145,183,35,"2022-02-09","2022-03-10",3,2022
146,1,146,99,35,"2022-02-23","2022-03-06",3,2022
147,1,147,114,20,"2022-02-04","2022-03-03",3,2022
148,1,148,171,41,"2022-02-11","2022-03-01",3,2022
149,1,149,48,41,"2022-02-04","2022-03-14",3,2022
150,1,150,125,40,"2022-02-19","2022-03-10",3,2022
151,1,151,44,21,"2022-02-09","2022-03-15",3,2022
152,1,152,23,30,"2022-02-14","2022-03-05",3,2022
153,1,153,87,26,"2022-02-19","2022-03-13",3,2022
154,1,154,189,37,"2022-01-31","2022-03-14",3,2022
155,1,155,1,35,"2022-02-03","2022-03-13",3,2022
156,1,156,157,25,"2022-02-10","2022-03-13",3,2022
157,2,1,187,27,"2022-02-13","2022-03-04",3,2022
158,2,2,172,36,"2022-02-26","2022-03-04",3,2022
159,2,3,172,50,"2022-02-17","2022-03-15",3,2022
160,2,4,45,10,"2022-02-17","2022-03-04",3,2022
161,2,5,103,13,"2022-02-04","2022-03-09",3,2022
162,2,6,133,43,"2022-02-17","2022-03-05",3,2022
163,2,7,138,50,"2022-01-31","2022-03-15",3,2022
164,2,8,133,29,"2022-02-27","2022-03-14",3,2022
165,2,9,130,19,"2022-02-25","2022-03-13",3,2022
166,2,10,96,26,"2022-02-01","2022-03-06",3,2022
167,2,11,105,18,"2022-02-17","2022-03-06",3,2022
168,2,12,8,42,"2022-02-01","2022-03-05",3,2022
169,2,13,15,44,"2022-02-25","2022-03-15",3,2022
170,2,14,7,13,"2022-02-15","2022-03-10",3,2022
171,2,15,3,33,"2022-02-03","2022-03-11",3,2022
172,2,16,14,33,"2022-02-27","2022-03-08",3,2022
173,2,17,1,14,"2022-02-07","2022-03-04",3,2022
174,2,18,120,42,"2022-02-04","2022-03-09",3,2022
175,2,19,43,45,"2022-02-02","2022-03-14",3,2022
176,2,20,111,31,"2022-02-05","2022-03-05",3,2022
177,2,21,133,40,"2022-02-06","2022-03-12",3,2022
178,2,22,107,53,"2022-01-30","2022-03-09",3,2022
179,2,23,56,57,"2022-01-31","2022-03-13",3,2022
180,2,24,62,33,"2022-02-01","2022-03-10",3,2022
181,2,25,134,41,"2022-02-05","2022-03-12",3,2022
182,2,26,163,47,"2022-02-10","2022-03-12",3,2022
183,2,27,43,45,"2022-02-07","2022-03-07",3,2022
184,2,28,106,30,"2022-02-13","2022-03-04",3,2022
185,2,29,17,22,"2022-02-21","2022-03-03",3,2022
186,2,30,56,44,"2022-02-14","2022-03-05",3,2022
187,2,31,66,32,"2022-02-04","2022-03-08",3,2022
188,2,32,8,45,"2022-02-07","2022-03-11",3,2022
189,2,33,10,10,"2022-02-27","2022-03-12",3,2022
190,2,34,178,21,"2022-02-24","2022-03-10",3,2022
191,2,35,154,48,"2022-02-06","2022-03-09",3,2022
192,2,36,84,16,"2022-02-03","2022-03-01",3,2022
193,2,37,28,32,"2022-02-12","2022-03-05",3,2022
194,2,38,38,14,"2022-02-15","2022-03-12",3,2022
195,2,39,56,33,"2022-02-06","2022-03-04",3,2022
196,2,40,133,11,"2022-01-30","2022-03-08",3,2022
197,2,41,164,37,"2022-02-20","2022-03-09",3,2022
198,2,42,123,41,"2022-02-17","2022-03-10",3,2022
199,2,43,162,31,"2022-02-10","2022-03-02",3,2022
200,2,44,53,43,"2022-02-02","2022-03-15",3,2022
201,2,45,50,24,"2022-02-08","2022-03-08",3,2022
202,2,46,135,36,"2022-02-27","2022-03-15",3,2022
203,2,47,141,39,"2022-02-22","2022-03-07",3,2022
204,2,48,24,10,"2022-02-04","2022-03-14",3,2022
205,2,49,143,13,"2022-02-18","2022-03-01",3,2022
206,2,50,182,32,"2022-02-22","2022-03-13",3,2022
207,2,51,131,35,"2022-02-26","2022-03-14",3,2022
208,2,52,118,38,"2022-02-20","2022-03-10",3,2022
209,2,53,41,46,"2022-02-22","2022-03-15",3,2022
210,2,54,53,46,"2022-02-07","2022-03-06",3,2022
211,2,55,32,17,"2022-02-06","2022-03-08",3,2022
212,2,56,145,23,"2022-02-22","2022-03-11",3,2022
213,2,57,17,10,"2022-02-25","2022-03-14",3,2022
214,2,58,103,41,"2022-02-04","2022-03-10",3,2022
215,2,59,140,32,"2022-02-16","2022-03-11",3,2022
216,2,60,75,13,"2022-02-25","2022-03-13",3,2022
217,2,61,96,24,"2022-01-30","2022-03-02",3,2022
218,2,62,132,46,"2022-02-16","2022-03-15",3,2022
219,2,63,97,32,"2022-02-21","2022-03-02",3,2022
220,2,64,147,41,"2022-02-18","2022-03-10",3,2022
221,2,65,30,49,"2022-01-30","2022-03-15",3,2022
222,2,66,183,38,"2022-02-15","2022-03-14",3,2022
223,2,67,183,17,"2022-02-06","2022-03-07",3,2022
224,2,68,129,39,"2022-02-26","2022-03-10",3,2022
225,2,69,33,18,"2022-02-08","2022-03-12",3,2022
226,2,70,23,32,"2022-02-25","2022-03-05",3,2022
227,2,71,157,44,"2022-02-27","2022-03-07",3,2022
228,2,72,6,25,"2022-02-10","2022-03-01",3,2022
229,2,73,62,47,"2022-02-15","2022-03-01",3,2022
230,2,74,109,17,"2022-02-21","2022-03-01",3,2022
231,2,75,109,32,"2022-02-18","2022-03-09",3,2022
232,2,76,134,25,"2022-01-31","2022-03-02",3,2022
233,2,77,24,42,"2022-02-23","2022-03-05",3,2022
234,2,78,159,38,"2022-02-24","2022-03-05",3,2022
235,2,79,194,30,"2022-02-11","2022-03-14",3,2022
236,2,80,157,18,"2022-02-07","2022-03-09",3,2022
237,2,81,33,21,"2022-02-17","2022-03-09",3,2022
238,2,82,98,28,"2022-02-26","2022-03-01",3,2022
239,2,83,84,25,"2022-02-08","2022-03-06",3,2022
240,2,84,155,36,"2022-02-01","2022-03-01",3,2022
241,2,85,144,41,"2022-02-02","2022-03-06",3,2022
242,2,86,147,18,"2022-02-01","2022-03-09",3,2022
243,2,87,124,11,"2022-02-07","2022-03-12",3,2022
244,2,88,122,42,"2022-02-09","2022-03-13",3,2022
245,2,89,112,16,"2022-01-30","2022-03-12",3,2022
246,2,90,36,40,"2022-02-23","2022-03-07",3,2022
247,2,91,35,40,"2022-02-16","2022-03-05",3,2022
248,2,92,105,14,"2022-02-25","2022-03-10",3,2022
249,2,93,96,34,"2022-02-19","2022-03-14",3,2022
250,2,94,71,28,"2022-02-19","2022-03-03",3,2022
251,2,95,70,28,"2022-02-28","2022-03-10",3,2022
252,2,96,45,34,"2022-02-22","2022-03-10",3,2022
253,2,97,51,38,"2022-02-22","2022-03-08",3,2022
254,2,98,34,27,"2022-02-21","2022-03-12",3,2022
255,2,99,83,36,"2022-02-08","2022-03-03",3,2022
256,2,100,22,33,"2022-02-16","2022-03-12",3,2022
257,2,101,24,21,"2022-02-19","2022-03-06",3,2022
258,2,102,42,39,"2022-02-22","2022-03-12",3,2022
259,2,103,48,22,"2022-02-02","2022-03-10",3,2022
260,2,104,76,30,"2022-02-12","2022-03-10",3,2022
261,2,105,69,36,"2022-02-02","2022-03-10",3,2022
262,2,106,43,22,"2022-02-23","2022-03-10",3,2022
263,2,107,30,34,"2022-02-16","2022-03-08",3,2022
264,2,108,82,26,"2022-02-01","2022-03-01",3,2022
265,2,109,85,29,"2022-02-23","2022-03-10",3,2022
266,2,110,19,43,"2022-02-24","2022-03-14",3,2022
267,2,111,103,24,"2022-02-18","2022-03-15",3,2022
268,2,112,10,40,"2022-02-07","2022-03-05",3,2022
269,2,113,14,11,"2022-02-01","2022-03-06",3,2022
270,2,114,174,40,"2022-02-03","2022-03-14",3,2022
271,2,115,74,24,"2022-02-07","2022-03-09",3,2022
272,2,116,52,24,"2022-02-18","2022-03-13",3,2022
273,2,117,2,27,"2022-02-03","2022-03-01",3,2022
274,2,118,14,29,"2022-02-09","2022-03-08",3,2022
275,2,119,31,18,"2022-02-15","2022-03-02",3,2022
276,2,120,151,29,"2022-02-12","2022-03-12",3,2022
277,2,121,113,34,"2022-02-21","2022-03-15",3,2022
278,2,122,164,11,"2022-02-09","2022-03-09",3,2022
279,2,123,134,14,"2022-02-06","2022-03-09",3,2022
280,2,124,57,10,"2022-02-16","2022-03-02",3,2022
281,2,125,172,29,"2022-02-01","2022-03-09",3,2022
282,2,126,140,32,"2022-02-14","2022-03-05",3,2022
283,2,127,113,21,"2022-01-31","2022-03-04",3,2022
284,2,128,22,10,"2022-02-04","2022-03-11",3,2022
285,2,129,67,25,"2022-02-25","2022-03-08",3,2022
286,2,130,198,27,"2022-02-25","2022-03-06",3,2022
287,2,131,13,19,"2022-02-05","2022-03-14",3,2022
288,2,132,134,23,"2022-02-10","2022-03-13",3,2022
289,2,133,142,28,"2022-01-30","2022-03-04",3,2022
290,2,134,145,19,"2022-02-20","2022-03-07",3,2022
291,2,135,53,33,"2022-02-28","2022-03-03",3,2022
292,2,136,89,35,"2022-02-25","2022-03-03",3,2022
293,2,137,88,32,"2022-02-03","2022-03-07",3,2022
294,2,138,27,20,"2022-02-14","2022-03-04",3,2022
295,2,139,93,28,"2022-02-16","2022-03-13",3,2022
