"sale_id","sale_datetime","store_id","customer_id","total_amount","discount_amount","final_amount","payment_method","tax_amount","net_amount","loyalty_points_earned"
1,"2022-03-12 15:46:00",7,100438,3778,566.7,3211.3,"Debit Card",545.92,3757.22,32
2,"2022-03-04 18:21:00",15,100040,7496,1499.2,5996.8,"Credit Card",1019.46,7016.26,59
3,"2022-03-07 12:18:00",17,100188,27693,0.0,27693.0,"Mobile Wallet",4707.81,32400.81,276
4,"2022-03-21 16:22:00",8,100723,2596,0.0,2596.0,"Bank Transfer",441.32,3037.32,25
5,"2022-03-05 17:29:00",11,101180,1373,0.0,1373.0,"Mobile Wallet",233.41,1606.41,13
6,"2022-03-31 18:29:00",9,100807,150,0.0,150.0,"Debit Card",25.5,175.5,1
7,"2022-03-12 13:55:00",13,100949,7629,0.0,7629.0,"Mobile Wallet",1296.93,8925.93,76
8,"2022-03-15 17:24:00",11,101160,1795,179.5,1615.5,"Cash",274.64,1890.14,16
9,"2022-03-05 17:43:00",19,101037,137538,0.0,137538.0,"Mobile Wallet",23381.46,160919.46,1375
10,"2022-03-19 16:02:00",5,100429,4750,0.0,4750.0,"Bank Transfer",807.5,5557.5,47
11,"2022-03-25 17:01:00",12,101322,17315,1731.5,15583.5,"Bank Transfer",2649.2,18232.7,155
12,"2022-03-25 18:25:00",14,100296,4604,0.0,4604.0,"Credit Card",782.68,5386.68,46
13,"2022-03-25 09:25:00",4,101256,2843,0.0,2843.0,"Mobile Wallet",483.31,3326.31,28
14,"2022-03-18 17:16:00",13,100326,1400,0.0,1400.0,"Mobile Wallet",238.0,1638.0,14
15,"2022-03-08 12:37:00",18,101149,5162,258.1,4903.9,"Cash",833.66,5737.56,49
16,"2022-03-26 18:45:00",5,101292,15123,0.0,15123.0,"Debit Card",2570.91,17693.91,151
17,"2022-03-11 17:12:00",4,100261,21876,0.0,21876.0,"Debit Card",3718.92,25594.92,218
18,"2022-03-24 19:16:00",14,100633,1414,141.4,1272.6,"Credit Card",216.34,1488.94,12
19,"2022-03-04 12:53:00",2,100305,2168,108.4,2059.6,"Debit Card",350.13,2409.73,20
20,"2022-03-25 20:50:00",3,101242,13647,1364.7,12282.3,"Bank Transfer",2087.99,14370.29,122
21,"2022-03-24 14:30:00",11,100919,211420,0.0,211420.0,"Debit Card",35941.4,247361.4,2114
22,"2022-03-11 17:01:00",19,101383,5250,0.0,5250.0,"Debit Card",892.5,6142.5,52
23,"2022-03-05 15:03:00",16,101156,9175,0.0,9175.0,"Credit Card",1559.75,10734.75,91
24,"2022-03-02 20:17:00",13,100404,9024,0.0,9024.0,"Mobile Wallet",1534.08,10558.08,90
25,"2022-03-22 13:05:00",1,100691,1515,0.0,1515.0,"Debit Card",257.55,1772.55,15
26,"2022-03-12 17:32:00",8,100894,3134,156.7,2977.3,"Mobile Wallet",506.14,3483.44,29
27,"2022-03-10 19:34:00",9,101367,435,0.0,435.0,"Debit Card",73.95,508.95,4
28,"2022-03-26 15:08:00",9,100096,4039,0.0,4039.0,"Bank Transfer",686.63,4725.63,40
29,"2022-03-04 18:26:00",16,100752,60818,0.0,60818.0,"Debit Card",10339.06,71157.06,608
30,"2022-03-16 15:21:00",15,101223,4809,0.0,4809.0,"Credit Card",817.53,5626.53,48
31,"2022-03-31 09:34:00",14,101286,2757,0.0,2757.0,"Credit Card",468.69,3225.69,27
