"sale_item_id","sale_id","product_id","quantity","unit_price","total_price","sale_date"
1,1,49,4,13000,52000,"2022-07-23"
2,1,135,1,89,89,"2022-07-23"
3,1,94,1,19,19,"2022-07-23"
4,2,40,2,880,1760,"2022-07-24"
5,2,30,1,409,409,"2022-07-24"
6,2,81,2,145,290,"2022-07-24"
7,2,94,2,19,38,"2022-07-24"
8,2,7,4,524,2096,"2022-07-24"
9,3,88,4,140,560,"2022-07-08"
10,3,86,5,85,425,"2022-07-08"
11,3,90,1,270,270,"2022-07-08"
12,3,28,1,229,229,"2022-07-08"
13,3,80,1,549,549,"2022-07-08"
14,4,65,2,150,300,"2022-07-09"
15,5,89,2,350,700,"2022-07-20"
16,5,142,1,2200,2200,"2022-07-20"
17,5,51,3,29000,87000,"2022-07-20"
18,5,132,2,450,900,"2022-07-20"
19,6,136,1,29,29,"2022-07-18"
20,6,28,1,229,229,"2022-07-18"
21,6,113,2,179,358,"2022-07-18"
22,6,59,1,939,939,"2022-07-18"
23,6,60,2,345,690,"2022-07-18"
24,6,17,1,1379,1379,"2022-07-18"
25,7,117,1,225,225,"2022-07-11"
26,7,85,2,75,150,"2022-07-11"
27,7,138,2,45,90,"2022-07-11"
28,7,15,1,599,599,"2022-07-11"
29,8,24,1,825,825,"2022-07-24"
30,8,44,2,66900,133800,"2022-07-24"
31,8,76,2,199,398,"2022-07-24"
32,9,47,2,9000,18000,"2022-07-27"
33,9,31,2,335,670,"2022-07-27"
34,9,78,4,229,916,"2022-07-27"
35,9,51,2,29000,58000,"2022-07-27"
36,9,8,1,545,545,"2022-07-27"
37,9,95,3,49,147,"2022-07-27"
38,10,153,4,190,760,"2022-07-24"
39,10,141,2,199,398,"2022-07-24"
40,10,133,1,5439,5439,"2022-07-24"
41,10,143,1,2000,2000,"2022-07-24"
42,11,139,4,109,436,"2022-07-01"
43,11,111,1,175,175,"2022-07-01"
44,11,44,1,66900,66900,"2022-07-01"
45,11,97,1,99,99,"2022-07-01"
46,11,31,2,335,670,"2022-07-01"
47,11,143,2,2000,4000,"2022-07-01"
48,12,83,1,189,189,"2022-07-30"
49,13,50,2,17500,35000,"2022-07-31"
50,13,45,3,51500,154500,"2022-07-31"
51,13,57,1,995,995,"2022-07-31"
52,14,149,5,1100,5500,"2022-07-28"
53,14,142,2,2200,4400,"2022-07-28"
54,14,119,2,35,70,"2022-07-28"
55,14,41,1,575,575,"2022-07-28"
56,15,46,3,18900,56700,"2022-07-02"
57,15,122,2,145,290,"2022-07-02"
58,15,111,1,175,175,"2022-07-02"
59,15,123,2,80,160,"2022-07-02"
60,15,8,1,545,545,"2022-07-02"
61,16,107,1,450,450,"2022-07-31"
62,16,109,2,250,500,"2022-07-31"
63,16,99,1,29,29,"2022-07-31"
64,17,13,3,520,1560,"2022-07-15"
65,17,110,1,75,75,"2022-07-15"
66,17,74,4,469,1876,"2022-07-15"
67,18,120,2,275,550,"2022-07-10"
68,18,38,4,235,940,"2022-07-10"
69,18,33,1,765,765,"2022-07-10"
70,18,88,2,140,280,"2022-07-10"
71,18,82,3,389,1167,"2022-07-10"
72,18,70,2,279,558,"2022-07-10"
73,18,84,2,75,150,"2022-07-10"
74,18,64,1,779,779,"2022-07-10"
75,18,106,2,400,800,"2022-07-10"
76,19,55,1,280,280,"2022-07-28"
77,19,134,4,4885,19540,"2022-07-28"
78,19,24,1,825,825,"2022-07-28"
79,19,36,1,469,469,"2022-07-28"
80,20,78,1,229,229,"2022-07-04"
81,20,4,5,589,2945,"2022-07-04"
82,20,102,4,15,60,"2022-07-04"
83,20,31,3,335,1005,"2022-07-04"
84,20,46,3,18900,56700,"2022-07-04"
85,20,34,4,315,1260,"2022-07-04"
86,20,42,2,52500,105000,"2022-07-04"
87,21,130,5,70,350,"2022-07-30"
88,21,19,3,219,657,"2022-07-30"
89,21,46,3,18900,56700,"2022-07-30"
90,22,129,1,1400,1400,"2022-07-28"
91,23,107,1,450,450,"2022-07-23"
92,23,91,2,150,300,"2022-07-23"
93,23,4,1,589,589,"2022-07-23"
94,23,37,1,415,415,"2022-07-23"
95,24,4,3,589,1767,"2022-07-24"
96,24,128,1,400,400,"2022-07-24"
97,24,72,3,289,867,"2022-07-24"
98,24,55,3,280,840,"2022-07-24"
99,24,81,5,145,725,"2022-07-24"
100,24,29,1,369,369,"2022-07-24"
101,25,44,1,66900,66900,"2022-07-29"
102,25,110,2,75,150,"2022-07-29"
103,25,4,2,589,1178,"2022-07-29"
104,25,48,1,19000,19000,"2022-07-29"
105,26,104,1,35,35,"2022-07-18"
106,26,72,1,289,289,"2022-07-18"
107,26,108,5,300,1500,"2022-07-18"
108,26,50,1,17500,17500,"2022-07-18"
109,26,111,2,175,350,"2022-07-18"
110,26,7,1,524,524,"2022-07-18"
111,27,1,2,527,1054,"2022-07-09"
112,28,16,5,1300,6500,"2022-07-18"
113,28,111,1,175,175,"2022-07-18"
114,29,156,2,150,300,"2022-07-27"
115,29,17,1,1379,1379,"2022-07-27"
116,30,17,1,1379,1379,"2022-07-10"
117,30,8,2,545,1090,"2022-07-10"
118,30,2,2,670,1340,"2022-07-10"
119,31,32,1,269,269,"2022-07-10"
120,31,151,1,250,250,"2022-07-10"
121,31,144,2,2600,5200,"2022-07-10"
122,31,120,1,275,275,"2022-07-10"
123,31,19,3,219,657,"2022-07-10"
124,32,26,2,85,170,"2022-07-16"
125,32,109,1,250,250,"2022-07-16"
126,32,41,3,575,1725,"2022-07-16"
127,32,149,1,1100,1100,"2022-07-16"
128,32,110,3,75,225,"2022-07-16"
129,33,36,1,469,469,"2022-07-01"
130,33,93,3,29,87,"2022-07-01"
131,33,7,1,524,524,"2022-07-01"
132,33,19,5,219,1095,"2022-07-01"
133,33,51,2,29000,58000,"2022-07-01"
134,33,49,3,13000,39000,"2022-07-01"
135,34,49,3,13000,39000,"2022-07-18"
136,34,156,2,150,300,"2022-07-18"
137,35,57,2,995,1990,"2022-07-28"
138,35,150,4,4500,18000,"2022-07-28"
139,35,29,1,369,369,"2022-07-28"
140,35,114,1,75,75,"2022-07-28"
141,36,116,2,179,358,"2022-07-22"
142,36,135,1,89,89,"2022-07-22"
143,36,3,2,575,1150,"2022-07-22"
144,36,58,2,929,1858,"2022-07-22"
145,37,133,3,5439,16317,"2022-07-14"
146,37,86,1,85,85,"2022-07-14"
147,38,103,3,39,117,"2022-07-28"
148,39,119,2,35,70,"2022-07-16"
149,39,75,1,199,199,"2022-07-16"
150,40,56,1,1165,1165,"2022-07-08"
151,40,80,4,549,2196,"2022-07-08"
152,40,150,2,4500,9000,"2022-07-08"
153,40,46,3,18900,56700,"2022-07-08"
154,40,14,1,549,549,"2022-07-08"
155,41,116,1,179,179,"2022-07-27"
156,41,34,2,315,630,"2022-07-27"
157,42,20,1,189,189,"2022-07-23"
158,42,109,1,250,250,"2022-07-23"
159,43,72,5,289,1445,"2022-07-26"
160,43,96,2,89,178,"2022-07-26"
161,43,147,2,900,1800,"2022-07-26"
162,43,34,5,315,1575,"2022-07-26"
163,43,61,2,79,158,"2022-07-26"
