"inventory_id","store_id","product_id","quantity","min_stock_level","last_restock_date","next_restock_date","month","year"
1,1,1,178,30,"2021-01-15","2021-02-04",2,2021
2,1,2,93,34,"2021-01-03","2021-02-02",2,2021
3,1,3,53,42,"2021-01-31","2021-02-07",2,2021
4,1,4,3,46,"2021-01-06","2021-02-15",2,2021
5,1,5,117,33,"2021-01-25","2021-02-06",2,2021
6,1,6,163,27,"2021-01-05","2021-02-12",2,2021
7,1,7,42,34,"2021-01-07","2021-02-03",2,2021
8,1,8,176,48,"2021-01-28","2021-02-03",2,2021
9,1,9,115,41,"2021-01-10","2021-02-14",2,2021
10,1,10,20,19,"2021-01-29","2021-02-12",2,2021
11,1,11,63,35,"2021-01-05","2021-02-08",2,2021
12,1,12,6,48,"2021-01-14","2021-02-15",2,2021
13,1,13,172,11,"2021-01-30","2021-02-02",2,2021
14,1,14,106,30,"2021-01-06","2021-02-12",2,2021
15,1,15,170,43,"2021-01-06","2021-02-07",2,2021
16,1,16,171,25,"2021-01-08","2021-02-04",2,2021
17,1,17,23,10,"2021-01-03","2021-02-01",2,2021
18,1,18,133,52,"2021-01-02","2021-02-11",2,2021
19,1,19,20,34,"2021-01-14","2021-02-02",2,2021
20,1,20,115,34,"2021-01-11","2021-02-03",2,2021
21,1,21,137,49,"2021-01-21","2021-02-03",2,2021
22,1,22,61,53,"2021-01-28","2021-02-13",2,2021
23,1,23,92,40,"2021-01-06","2021-02-07",2,2021
24,1,24,40,36,"2021-01-06","2021-02-08",2,2021
25,1,25,139,35,"2021-01-24","2021-02-10",2,2021
26,1,26,57,25,"2021-01-27","2021-02-10",2,2021
27,1,27,36,36,"2021-01-04","2021-02-02",2,2021
28,1,28,76,28,"2021-01-27","2021-02-13",2,2021
29,1,29,57,41,"2021-01-13","2021-02-13",2,2021
30,1,30,175,46,"2021-01-02","2021-02-12",2,2021
31,1,31,149,27,"2021-01-24","2021-02-15",2,2021
32,1,32,15,22,"2021-01-18","2021-02-15",2,2021
33,1,33,121,39,"2021-01-29","2021-02-15",2,2021
34,1,34,21,25,"2021-01-02","2021-02-11",2,2021
35,1,35,186,29,"2021-01-18","2021-02-10",2,2021
36,1,36,186,20,"2021-01-26","2021-02-04",2,2021
37,1,37,57,38,"2021-01-28","2021-02-13",2,2021
38,1,38,7,33,"2021-01-16","2021-02-03",2,2021
39,1,39,94,31,"2021-01-13","2021-02-01",2,2021
40,1,40,138,39,"2021-01-18","2021-02-15",2,2021
41,1,41,58,46,"2021-01-07","2021-02-15",2,2021
42,1,42,41,41,"2021-01-26","2021-02-13",2,2021
43,1,43,129,26,"2021-01-07","2021-02-07",2,2021
44,1,44,44,41,"2021-01-21","2021-02-03",2,2021
45,1,45,86,49,"2021-01-24","2021-02-08",2,2021
46,1,46,36,34,"2021-01-05","2021-02-02",2,2021
47,1,47,196,20,"2021-01-15","2021-02-11",2,2021
48,1,48,99,12,"2021-01-10","2021-02-10",2,2021
49,1,49,188,10,"2021-01-04","2021-02-14",2,2021
50,1,50,100,19,"2021-01-29","2021-02-03",2,2021
51,1,51,66,26,"2021-01-28","2021-02-05",2,2021
52,1,52,121,39,"2021-01-21","2021-02-04",2,2021
53,1,53,187,21,"2021-01-28","2021-02-13",2,2021
54,1,54,1,15,"2021-01-24","2021-02-05",2,2021
55,1,55,166,42,"2021-01-05","2021-02-15",2,2021
56,1,56,193,32,"2021-01-19","2021-02-13",2,2021
57,1,57,132,29,"2021-01-02","2021-02-01",2,2021
58,1,58,102,31,"2021-01-22","2021-02-09",2,2021
59,1,59,105,14,"2021-01-12","2021-02-13",2,2021
60,1,60,160,15,"2021-01-16","2021-02-11",2,2021
61,1,61,54,50,"2021-01-18","2021-02-12",2,2021
62,1,62,165,49,"2021-01-20","2021-02-07",2,2021
63,1,63,187,39,"2021-01-23","2021-02-12",2,2021
64,1,64,63,35,"2021-01-12","2021-02-11",2,2021
65,1,65,190,45,"2021-01-22","2021-02-09",2,2021
66,1,66,134,16,"2021-01-17","2021-02-10",2,2021
67,1,67,137,43,"2021-01-03","2021-02-02",2,2021
68,1,68,64,36,"2021-01-17","2021-02-06",2,2021
69,1,69,123,50,"2021-01-14","2021-02-12",2,2021
70,1,70,30,36,"2021-01-25","2021-02-01",2,2021
71,1,71,56,38,"2021-01-19","2021-02-03",2,2021
72,1,72,9,42,"2021-01-16","2021-02-06",2,2021
73,1,73,102,20,"2021-01-27","2021-02-12",2,2021
74,1,74,16,42,"2021-01-19","2021-02-05",2,2021
75,1,75,161,17,"2021-01-18","2021-02-07",2,2021
76,1,76,136,11,"2021-01-16","2021-02-10",2,2021
77,1,77,104,42,"2021-01-02","2021-02-03",2,2021
78,1,78,169,32,"2021-01-04","2021-02-12",2,2021
79,1,79,145,42,"2021-01-18","2021-02-09",2,2021
80,1,80,180,44,"2021-01-08","2021-02-06",2,2021
81,1,81,122,49,"2021-01-14","2021-02-04",2,2021
82,1,82,164,48,"2021-01-21","2021-02-11",2,2021
83,1,83,116,23,"2021-01-18","2021-02-15",2,2021
84,1,84,143,44,"2021-01-20","2021-02-04",2,2021
85,1,85,86,45,"2021-01-28","2021-02-08",2,2021
86,1,86,33,46,"2021-01-17","2021-02-05",2,2021
87,1,87,77,11,"2021-01-12","2021-02-03",2,2021
88,1,88,53,38,"2021-01-31","2021-02-07",2,2021
89,1,89,105,50,"2021-01-29","2021-02-10",2,2021
90,1,90,15,21,"2021-01-18","2021-02-04",2,2021
91,1,91,119,42,"2021-01-04","2021-02-12",2,2021
92,1,92,158,41,"2021-01-02","2021-02-03",2,2021
93,1,93,42,40,"2021-01-04","2021-02-02",2,2021
94,1,94,55,33,"2021-01-04","2021-02-05",2,2021
95,1,95,64,30,"2021-01-16","2021-02-09",2,2021
96,1,96,64,24,"2021-01-08","2021-02-11",2,2021
97,1,97,91,39,"2021-01-06","2021-02-13",2,2021
98,1,98,53,29,"2021-01-26","2021-02-14",2,2021
99,1,99,47,32,"2021-01-30","2021-02-08",2,2021
100,1,100,63,24,"2021-01-27","2021-02-13",2,2021
101,1,101,88,21,"2021-01-23","2021-02-07",2,2021
102,1,102,90,26,"2021-01-18","2021-02-08",2,2021
103,1,103,30,31,"2021-01-26","2021-02-09",2,2021
104,1,104,62,24,"2021-01-26","2021-02-11",2,2021
105,1,105,12,35,"2021-01-03","2021-02-06",2,2021
106,1,106,74,40,"2021-01-08","2021-02-06",2,2021
107,1,107,10,21,"2021-01-21","2021-02-12",2,2021
108,1,108,92,39,"2021-01-07","2021-02-05",2,2021
109,1,109,18,26,"2021-01-26","2021-02-10",2,2021
110,1,110,178,50,"2021-01-21","2021-02-07",2,2021
111,1,111,173,26,"2021-01-04","2021-02-01",2,2021
112,1,112,199,29,"2021-01-21","2021-02-09",2,2021
113,1,113,187,14,"2021-01-21","2021-02-12",2,2021
114,1,114,110,39,"2021-01-19","2021-02-07",2,2021
115,1,115,6,47,"2021-01-30","2021-02-08",2,2021
116,1,116,178,12,"2021-01-23","2021-02-04",2,2021
117,1,117,189,50,"2021-01-25","2021-02-08",2,2021
118,1,118,51,25,"2021-01-30","2021-02-07",2,2021
119,1,119,160,33,"2021-01-09","2021-02-08",2,2021
120,1,120,62,25,"2021-01-10","2021-02-08",2,2021
121,1,121,179,49,"2021-01-05","2021-02-02",2,2021
122,1,122,138,49,"2021-01-12","2021-02-04",2,2021
123,1,123,2,12,"2021-01-31","2021-02-07",2,2021
124,1,124,175,38,"2021-01-07","2021-02-11",2,2021
125,1,125,170,36,"2021-01-13","2021-02-12",2,2021
126,1,126,128,21,"2021-01-31","2021-02-06",2,2021
127,1,127,116,11,"2021-01-13","2021-02-04",2,2021
128,1,128,20,38,"2021-01-17","2021-02-01",2,2021
129,1,129,171,39,"2021-01-03","2021-02-09",2,2021
130,1,130,168,24,"2021-01-20","2021-02-14",2,2021
131,1,131,52,22,"2021-01-10","2021-02-03",2,2021
132,1,132,103,36,"2021-01-25","2021-02-11",2,2021
133,1,133,87,41,"2021-01-20","2021-02-11",2,2021
134,1,134,3,48,"2021-01-04","2021-02-11",2,2021
135,1,135,41,39,"2021-01-29","2021-02-09",2,2021
136,1,136,14,40,"2021-01-23","2021-02-10",2,2021
137,1,137,42,26,"2021-01-03","2021-02-05",2,2021
138,1,138,45,31,"2021-01-05","2021-02-08",2,2021
139,1,139,40,38,"2021-01-02","2021-02-11",2,2021
140,1,140,37,22,"2021-01-20","2021-02-14",2,2021
141,1,141,43,31,"2021-01-24","2021-02-13",2,2021
142,1,142,95,45,"2021-01-15","2021-02-02",2,2021
143,1,143,143,40,"2021-01-05","2021-02-05",2,2021
144,1,144,64,15,"2021-01-08","2021-02-08",2,2021
145,1,145,172,10,"2021-01-24","2021-02-12",2,2021
146,1,146,148,37,"2021-01-05","2021-02-08",2,2021
147,1,147,116,29,"2021-01-09","2021-02-13",2,2021
148,1,148,44,27,"2021-01-05","2021-02-03",2,2021
149,1,149,177,18,"2021-01-05","2021-02-11",2,2021
150,1,150,200,21,"2021-01-13","2021-02-06",2,2021
151,1,151,113,18,"2021-01-06","2021-02-15",2,2021
152,1,152,194,12,"2021-01-21","2021-02-11",2,2021
153,1,153,120,47,"2021-01-06","2021-02-13",2,2021
154,1,154,109,34,"2021-01-15","2021-02-03",2,2021
155,1,155,18,45,"2021-01-19","2021-02-05",2,2021
156,1,156,33,33,"2021-01-15","2021-02-04",2,2021
157,2,1,28,37,"2021-01-18","2021-02-07",2,2021
158,2,2,104,49,"2021-01-16","2021-02-14",2,2021
159,2,3,113,35,"2021-01-26","2021-02-04",2,2021
160,2,4,53,40,"2021-01-18","2021-02-10",2,2021
161,2,5,78,11,"2021-01-31","2021-02-05",2,2021
162,2,6,142,32,"2021-01-26","2021-02-02",2,2021
163,2,7,189,18,"2021-01-11","2021-02-14",2,2021
164,2,8,53,43,"2021-01-31","2021-02-08",2,2021
165,2,9,153,28,"2021-01-30","2021-02-06",2,2021
166,2,10,14,48,"2021-01-10","2021-02-03",2,2021
167,2,11,139,23,"2021-01-14","2021-02-02",2,2021
168,2,12,198,14,"2021-01-11","2021-02-08",2,2021
169,2,13,180,22,"2021-01-24","2021-02-06",2,2021
170,2,14,172,33,"2021-01-24","2021-02-04",2,2021
171,2,15,159,32,"2021-01-12","2021-02-12",2,2021
172,2,16,3,34,"2021-01-08","2021-02-09",2,2021
173,2,17,76,35,"2021-01-16","2021-02-08",2,2021
174,2,18,82,48,"2021-01-14","2021-02-01",2,2021
175,2,19,141,30,"2021-01-29","2021-02-07",2,2021
176,2,20,77,32,"2021-01-29","2021-02-02",2,2021
177,2,21,71,49,"2021-01-10","2021-02-14",2,2021
178,2,22,26,51,"2021-01-23","2021-02-04",2,2021
179,2,23,90,60,"2021-01-29","2021-02-04",2,2021
180,2,24,115,56,"2021-01-30","2021-02-15",2,2021
181,2,25,70,32,"2021-01-31","2021-02-09",2,2021
182,2,26,39,16,"2021-01-28","2021-02-06",2,2021
183,2,27,44,21,"2021-01-07","2021-02-12",2,2021
184,2,28,105,48,"2021-01-30","2021-02-02",2,2021
185,2,29,25,18,"2021-01-09","2021-02-08",2,2021
186,2,30,115,44,"2021-01-22","2021-02-05",2,2021
187,2,31,179,30,"2021-01-26","2021-02-07",2,2021
188,2,32,5,16,"2021-01-08","2021-02-12",2,2021
189,2,33,37,41,"2021-01-12","2021-02-15",2,2021
190,2,34,84,26,"2021-01-21","2021-02-07",2,2021
191,2,35,133,15,"2021-01-14","2021-02-04",2,2021
192,2,36,175,22,"2021-01-03","2021-02-14",2,2021
193,2,37,159,50,"2021-01-25","2021-02-08",2,2021
194,2,38,36,16,"2021-01-29","2021-02-02",2,2021
195,2,39,70,24,"2021-01-26","2021-02-10",2,2021
196,2,40,108,10,"2021-01-24","2021-02-10",2,2021
197,2,41,62,21,"2021-01-26","2021-02-05",2,2021
198,2,42,7,38,"2021-01-07","2021-02-05",2,2021
199,2,43,107,35,"2021-01-16","2021-02-11",2,2021
200,2,44,86,44,"2021-01-23","2021-02-11",2,2021
201,2,45,160,42,"2021-01-07","2021-02-08",2,2021
202,2,46,127,17,"2021-01-04","2021-02-10",2,2021
203,2,47,147,37,"2021-01-08","2021-02-09",2,2021
204,2,48,170,20,"2021-01-16","2021-02-01",2,2021
205,2,49,150,10,"2021-01-21","2021-02-12",2,2021
206,2,50,108,39,"2021-01-08","2021-02-05",2,2021
207,2,51,198,26,"2021-01-31","2021-02-03",2,2021
208,2,52,19,19,"2021-01-20","2021-02-08",2,2021
209,2,53,191,13,"2021-01-07","2021-02-15",2,2021
210,2,54,37,19,"2021-01-25","2021-02-03",2,2021
211,2,55,122,17,"2021-01-14","2021-02-08",2,2021
212,2,56,36,45,"2021-01-31","2021-02-10",2,2021
213,2,57,82,38,"2021-01-31","2021-02-09",2,2021
214,2,58,172,37,"2021-01-21","2021-02-08",2,2021
215,2,59,106,46,"2021-01-06","2021-02-11",2,2021
216,2,60,146,31,"2021-01-06","2021-02-01",2,2021
217,2,61,52,45,"2021-01-25","2021-02-13",2,2021
218,2,62,4,35,"2021-01-24","2021-02-12",2,2021
219,2,63,51,35,"2021-01-17","2021-02-04",2,2021
220,2,64,48,40,"2021-01-31","2021-02-07",2,2021
221,2,65,140,32,"2021-01-22","2021-02-04",2,2021
222,2,66,195,40,"2021-01-18","2021-02-08",2,2021
223,2,67,6,13,"2021-01-27","2021-02-10",2,2021
224,2,68,1,41,"2021-01-20","2021-02-15",2,2021
225,2,69,135,45,"2021-01-15","2021-02-14",2,2021
226,2,70,62,12,"2021-01-14","2021-02-13",2,2021
227,2,71,61,39,"2021-01-21","2021-02-14",2,2021
228,2,72,73,12,"2021-01-21","2021-02-02",2,2021
229,2,73,66,22,"2021-01-03","2021-02-08",2,2021
230,2,74,120,26,"2021-01-20","2021-02-03",2,2021
231,2,75,20,24,"2021-01-29","2021-02-14",2,2021
