"sale_item_id","sale_id","product_id","quantity","unit_price","total_price","sale_date"
1,1,136,1,29,29,"2022-01-13"
2,1,7,4,524,2096,"2022-01-13"
3,1,57,2,995,1990,"2022-01-13"
4,1,11,2,600,1200,"2022-01-13"
5,1,124,3,239,717,"2022-01-13"
6,2,65,2,150,300,"2022-01-14"
7,2,69,1,170,170,"2022-01-14"
8,3,92,2,379,758,"2022-01-22"
9,3,62,2,545,1090,"2022-01-22"
10,3,155,1,200,200,"2022-01-22"
11,3,41,1,575,575,"2022-01-22"
12,3,32,4,269,1076,"2022-01-22"
13,3,42,1,52500,52500,"2022-01-22"
14,3,36,1,469,469,"2022-01-22"
15,3,111,3,175,525,"2022-01-22"
16,4,69,3,170,510,"2022-01-18"
17,4,71,4,410,1640,"2022-01-18"
18,4,13,5,520,2600,"2022-01-18"
19,4,103,2,39,78,"2022-01-18"
20,4,17,1,1379,1379,"2022-01-18"
21,4,8,1,545,545,"2022-01-18"
22,5,114,2,75,150,"2022-01-09"
23,5,92,2,379,758,"2022-01-09"
24,5,5,1,575,575,"2022-01-09"
25,5,34,1,315,315,"2022-01-09"
26,5,73,2,369,738,"2022-01-09"
27,5,17,1,1379,1379,"2022-01-09"
28,6,17,1,1379,1379,"2022-01-08"
29,6,130,1,70,70,"2022-01-08"
30,6,110,2,75,150,"2022-01-08"
31,6,144,2,2600,5200,"2022-01-08"
32,6,140,1,145,145,"2022-01-08"
33,6,82,5,389,1945,"2022-01-08"
34,7,100,1,49,49,"2022-01-23"
35,7,43,4,20000,80000,"2022-01-23"
36,7,66,3,200,600,"2022-01-23"
37,7,36,2,469,938,"2022-01-23"
38,7,140,2,145,290,"2022-01-23"
39,7,130,3,70,210,"2022-01-23"
40,7,92,3,379,1137,"2022-01-23"
41,8,84,3,75,225,"2022-01-26"
42,9,25,1,359,359,"2022-01-14"
43,9,131,4,80,320,"2022-01-14"
44,9,95,2,49,98,"2022-01-14"
45,9,3,1,575,575,"2022-01-14"
46,9,15,2,599,1198,"2022-01-14"
47,9,91,1,150,150,"2022-01-14"
48,10,65,3,150,450,"2022-01-24"
49,11,108,2,300,600,"2022-01-09"
50,11,86,2,85,170,"2022-01-09"
51,11,51,5,29000,145000,"2022-01-09"
52,11,121,1,179,179,"2022-01-09"
53,12,67,1,180,180,"2022-01-01"
54,12,58,3,929,2787,"2022-01-01"
55,12,68,4,170,680,"2022-01-01"
56,12,129,3,1400,4200,"2022-01-01"
57,13,81,2,145,290,"2022-01-16"
58,13,127,1,1200,1200,"2022-01-16"
59,13,109,2,250,500,"2022-01-16"
60,13,38,2,235,470,"2022-01-16"
61,14,155,2,200,400,"2022-01-31"
62,14,125,1,585,585,"2022-01-31"
63,14,66,2,200,400,"2022-01-31"
64,14,139,3,109,327,"2022-01-31"
65,14,145,1,3300,3300,"2022-01-31"
66,15,101,2,139,278,"2022-01-31"
67,15,85,4,75,300,"2022-01-31"
68,15,134,1,4885,4885,"2022-01-31"
69,16,130,1,70,70,"2022-01-08"
70,16,154,4,290,1160,"2022-01-08"
71,16,10,1,481,481,"2022-01-08"
72,16,113,3,179,537,"2022-01-08"
73,16,29,1,369,369,"2022-01-08"
74,16,33,2,765,1530,"2022-01-08"
75,17,77,3,119,357,"2022-01-20"
76,17,84,2,75,150,"2022-01-20"
77,17,18,2,205,410,"2022-01-20"
78,17,145,1,3300,3300,"2022-01-20"
79,17,102,2,15,30,"2022-01-20"
80,17,124,5,239,1195,"2022-01-20"
81,18,130,2,70,140,"2022-01-22"
82,18,24,5,825,4125,"2022-01-22"
83,18,100,4,49,196,"2022-01-22"
84,18,146,2,1100,2200,"2022-01-22"
85,19,139,2,109,218,"2022-01-24"
86,19,38,1,235,235,"2022-01-24"
87,20,14,4,549,2196,"2022-01-08"
88,20,65,2,150,300,"2022-01-08"
89,20,106,2,400,800,"2022-01-08"
90,20,13,2,520,1040,"2022-01-08"
91,20,15,3,599,1797,"2022-01-08"
92,21,113,4,179,716,"2022-01-21"
93,21,93,3,29,87,"2022-01-21"
94,21,69,3,170,510,"2022-01-21"
95,21,152,2,180,360,"2022-01-21"
96,21,137,1,90,90,"2022-01-21"
97,21,156,2,150,300,"2022-01-21"
98,22,154,4,290,1160,"2022-01-18"
99,22,88,2,140,280,"2022-01-18"
100,22,40,5,880,4400,"2022-01-18"
101,22,113,3,179,537,"2022-01-18"
102,22,21,3,75,225,"2022-01-18"
103,22,138,2,45,90,"2022-01-18"
104,22,145,2,3300,6600,"2022-01-18"
105,22,112,2,85,170,"2022-01-18"
106,23,137,1,90,90,"2022-01-22"
107,23,87,1,270,270,"2022-01-22"
108,23,64,2,779,1558,"2022-01-22"
109,23,128,2,400,800,"2022-01-22"
110,24,81,1,145,145,"2022-01-28"
111,25,39,2,575,1150,"2022-01-04"
112,26,83,1,189,189,"2022-01-22"
113,26,146,2,1100,2200,"2022-01-22"
114,27,56,2,1165,2330,"2022-01-01"
115,27,136,1,29,29,"2022-01-01"
116,27,140,1,145,145,"2022-01-01"
117,28,12,5,515,2575,"2022-01-31"
118,28,132,3,450,1350,"2022-01-31"
119,28,21,2,75,150,"2022-01-31"
120,28,121,5,179,895,"2022-01-31"
121,28,146,2,1100,2200,"2022-01-31"
122,28,11,1,600,600,"2022-01-31"
123,28,139,1,109,109,"2022-01-31"
124,29,86,1,85,85,"2022-01-11"
125,29,152,3,180,540,"2022-01-11"
126,29,61,4,79,316,"2022-01-11"
127,29,105,2,29,58,"2022-01-11"
128,29,121,4,179,716,"2022-01-11"
129,29,23,2,65,130,"2022-01-11"
130,29,52,3,425,1275,"2022-01-11"
131,30,145,1,3300,3300,"2022-01-28"
132,30,24,1,825,825,"2022-01-28"
133,30,125,1,585,585,"2022-01-28"
134,30,97,3,99,297,"2022-01-28"
135,30,45,2,51500,103000,"2022-01-28"
136,30,146,2,1100,2200,"2022-01-28"
137,30,71,1,410,410,"2022-01-28"
138,31,93,1,29,29,"2022-01-03"
139,31,140,1,145,145,"2022-01-03"
140,32,24,1,825,825,"2022-01-05"
141,32,18,1,205,205,"2022-01-05"
142,32,137,3,90,270,"2022-01-05"
143,32,69,5,170,850,"2022-01-05"
144,33,104,2,35,70,"2022-01-19"
145,33,140,2,145,290,"2022-01-19"
146,33,83,4,189,756,"2022-01-19"
147,33,151,1,250,250,"2022-01-19"
148,33,68,1,170,170,"2022-01-19"
149,34,118,1,199,199,"2022-01-09"
150,34,113,3,179,537,"2022-01-09"
151,34,23,1,65,65,"2022-01-09"
152,35,87,1,270,270,"2022-01-21"
153,35,33,1,765,765,"2022-01-21"
154,35,129,1,1400,1400,"2022-01-21"
155,35,78,2,229,458,"2022-01-21"
156,35,71,1,410,410,"2022-01-21"
157,35,68,1,170,170,"2022-01-21"
158,36,80,1,549,549,"2022-01-04"
159,36,14,1,549,549,"2022-01-04"
160,36,52,1,425,425,"2022-01-04"
161,36,74,2,469,938,"2022-01-04"
162,36,39,3,575,1725,"2022-01-04"
163,37,117,4,225,900,"2022-01-04"
164,38,153,1,190,190,"2022-01-11"
165,38,8,2,545,1090,"2022-01-11"
166,38,104,4,35,140,"2022-01-11"
167,38,41,1,575,575,"2022-01-11"
168,38,43,1,20000,20000,"2022-01-11"
169,38,43,3,20000,60000,"2022-01-11"
170,38,52,1,425,425,"2022-01-11"
171,39,153,1,190,190,"2022-01-14"
172,39,122,4,145,580,"2022-01-14"
173,39,46,4,18900,75600,"2022-01-14"
174,39,3,1,575,575,"2022-01-14"
175,39,1,1,527,527,"2022-01-14"
176,39,101,2,139,278,"2022-01-14"
177,39,59,1,939,939,"2022-01-14"
178,40,19,1,219,219,"2022-01-14"
179,40,54,3,235,705,"2022-01-14"
180,40,36,2,469,938,"2022-01-14"
181,41,114,2,75,150,"2022-01-25"
182,41,72,4,289,1156,"2022-01-25"
183,41,9,2,574,1148,"2022-01-25"
184,41,86,2,85,170,"2022-01-25"
185,41,56,4,1165,4660,"2022-01-25"
186,42,41,2,575,1150,"2022-01-01"
187,42,100,1,49,49,"2022-01-01"
188,42,117,2,225,450,"2022-01-01"
189,42,35,1,389,389,"2022-01-01"
190,43,116,1,179,179,"2022-01-19"
191,43,7,2,524,1048,"2022-01-19"
192,43,135,1,89,89,"2022-01-19"
193,43,89,4,350,1400,"2022-01-19"
194,43,110,1,75,75,"2022-01-19"
195,43,21,1,75,75,"2022-01-19"
196,43,134,2,4885,9770,"2022-01-19"
197,44,155,1,200,200,"2022-01-27"
