"sale_item_id","sale_id","product_id","quantity","unit_price","total_price","sale_date"
1,1,116,2,179,358,"2021-10-21"
2,1,104,2,35,70,"2021-10-21"
3,1,29,1,369,369,"2021-10-21"
4,2,91,2,150,300,"2021-10-03"
5,2,7,1,524,524,"2021-10-03"
6,2,121,2,179,358,"2021-10-03"
7,2,40,3,880,2640,"2021-10-03"
8,2,86,1,85,85,"2021-10-03"
9,2,5,3,575,1725,"2021-10-03"
10,2,91,5,150,750,"2021-10-03"
11,3,139,4,109,436,"2021-10-20"
12,3,30,2,409,818,"2021-10-20"
13,3,56,1,1165,1165,"2021-10-20"
14,3,129,4,1400,5600,"2021-10-20"
15,3,3,1,575,575,"2021-10-20"
16,4,39,2,575,1150,"2021-10-19"
17,4,138,1,45,45,"2021-10-19"
18,4,36,4,469,1876,"2021-10-19"
19,5,135,2,89,178,"2021-10-27"
20,6,60,2,345,690,"2021-10-09"
21,6,100,1,49,49,"2021-10-09"
22,6,95,5,49,245,"2021-10-09"
23,6,89,1,350,350,"2021-10-09"
24,6,74,3,469,1407,"2021-10-09"
25,7,135,4,89,356,"2021-10-06"
26,7,118,5,199,995,"2021-10-06"
27,7,35,3,389,1167,"2021-10-06"
28,7,133,4,5439,21756,"2021-10-06"
29,7,79,1,619,619,"2021-10-06"
30,8,9,2,574,1148,"2021-10-23"
31,8,104,2,35,70,"2021-10-23"
32,8,141,3,199,597,"2021-10-23"
33,8,136,1,29,29,"2021-10-23"
34,9,12,1,515,515,"2021-10-15"
35,10,41,4,575,2300,"2021-10-11"
36,10,114,2,75,150,"2021-10-11"
37,10,19,1,219,219,"2021-10-11"
38,10,84,3,75,225,"2021-10-11"
39,11,41,4,575,2300,"2021-10-26"
40,11,128,2,400,800,"2021-10-26"
41,11,123,2,80,160,"2021-10-26"
42,11,135,1,89,89,"2021-10-26"
43,11,126,3,350,1050,"2021-10-26"
44,11,5,1,575,575,"2021-10-26"
45,12,54,2,235,470,"2021-10-10"
46,12,104,4,35,140,"2021-10-10"
47,12,33,1,765,765,"2021-10-10"
48,12,73,1,369,369,"2021-10-10"
49,12,6,2,550,1100,"2021-10-10"
50,13,56,1,1165,1165,"2021-10-20"
51,13,123,3,80,240,"2021-10-20"
52,14,54,2,235,470,"2021-10-26"
53,14,40,1,880,880,"2021-10-26"
54,15,102,2,15,30,"2021-10-07"
55,15,94,1,19,19,"2021-10-07"
56,15,37,2,415,830,"2021-10-07"
57,15,89,2,350,700,"2021-10-07"
58,15,3,2,575,1150,"2021-10-07"
