"sale_id","sale_datetime","store_id","customer_id","total_amount","discount_amount","final_amount","payment_method","tax_amount","net_amount","loyalty_points_earned"
1,"2021-10-21 12:26:00",16,100510,797,159.4,637.6,"Credit Card",108.39,745.99,6
2,"2021-10-03 15:39:00",10,101076,6382,957.3,5424.7,"Debit Card",922.2,6346.9,54
3,"2021-10-20 15:05:00",15,100086,8594,0.0,8594.0,"Debit Card",1460.98,10054.98,85
4,"2021-10-19 19:08:00",1,100002,3071,0.0,3071.0,"Cash",522.07,3593.07,30
5,"2021-10-27 17:44:00",10,101015,178,8.9,169.1,"Mobile Wallet",28.75,197.85,1
6,"2021-10-09 18:52:00",11,101032,2741,0.0,2741.0,"Credit Card",465.97,3206.97,27
7,"2021-10-06 18:30:00",3,100151,24893,1244.65,23648.35,"Debit Card",4020.22,27668.57,236
8,"2021-10-23 16:31:00",11,100938,1844,92.2,1751.8,"Cash",297.81,2049.61,17
9,"2021-10-15 16:09:00",11,100443,515,0.0,515.0,"Credit Card",87.55,602.55,5
10,"2021-10-11 09:04:00",4,100759,2894,289.4,2604.6,"Cash",442.78,3047.38,26
11,"2021-10-26 18:16:00",16,100309,4974,0.0,4974.0,"Bank Transfer",845.58,5819.58,49
12,"2021-10-10 14:58:00",10,100753,2844,142.2,2701.8,"Cash",459.31,3161.11,27
13,"2021-10-20 16:56:00",19,100244,1405,140.5,1264.5,"Credit Card",214.96,1479.46,12
14,"2021-10-26 11:31:00",15,101192,1350,0.0,1350.0,"Cash",229.5,1579.5,13
15,"2021-10-07 14:54:00",18,100406,3198,0.0,3198.0,"Credit Card",543.66,3741.66,31
16,"2021-10-30 19:20:00",12,100450,6793,0.0,6793.0,"Credit Card",1154.81,7947.81,67
17,"2021-10-26 19:32:00",7,100708,4239,0.0,4239.0,"Mobile Wallet",720.63,4959.63,42
18,"2021-10-23 16:36:00",12,100429,65090,3254.5,61835.5,"Bank Transfer",10512.04,72347.53,618
19,"2021-10-12 11:31:00",10,100565,315,0.0,315.0,"Debit Card",53.55,368.55,3
20,"2021-10-30 17:07:00",6,100428,22704,0.0,22704.0,"Debit Card",3859.68,26563.68,227
21,"2021-10-24 16:34:00",2,100712,7934,396.7,7537.3,"Credit Card",1281.34,8818.64,75
22,"2021-10-17 19:10:00",7,100870,500,25.0,475.0,"Debit Card",80.75,555.75,4
23,"2021-10-07 12:27:00",7,101132,4290,0.0,4290.0,"Mobile Wallet",729.3,5019.3,42
24,"2021-10-16 19:49:00",17,100742,54933,8239.95,46693.05,"Credit Card",7937.82,54630.87,466
25,"2021-10-10 15:10:00",7,100970,7079,0.0,7079.0,"Credit Card",1203.43,8282.43,70
26,"2021-10-23 18:47:00",3,100376,27680,1384.0,26296.0,"Cash",4470.32,30766.32,262
27,"2021-10-09 16:41:00",4,100028,53859,0.0,53859.0,"Mobile Wallet",9156.03,63015.03,538
28,"2021-10-17 18:59:00",2,100033,22757,3413.55,19343.45,"Mobile Wallet",3288.39,22631.84,193
