"inventory_id","store_id","product_id","quantity","min_stock_level","last_restock_date","next_restock_date","month","year"
1,1,1,166,18,"2021-10-03","2021-11-04",11,2021
2,1,2,28,23,"2021-10-22","2021-11-11",11,2021
3,1,3,27,18,"2021-10-22","2021-11-07",11,2021
4,1,4,98,48,"2021-10-30","2021-11-04",11,2021
5,1,5,154,14,"2021-10-14","2021-11-15",11,2021
6,1,6,182,20,"2021-10-16","2021-11-02",11,2021
7,1,7,125,28,"2021-10-12","2021-11-02",11,2021
8,1,8,168,21,"2021-10-18","2021-11-15",11,2021
9,1,9,193,16,"2021-10-07","2021-11-07",11,2021
10,1,10,65,15,"2021-10-31","2021-11-06",11,2021
11,1,11,117,38,"2021-10-17","2021-11-03",11,2021
12,1,12,10,35,"2021-10-12","2021-11-06",11,2021
13,1,13,93,36,"2021-10-17","2021-11-04",11,2021
14,1,14,69,12,"2021-10-22","2021-11-04",11,2021
15,1,15,152,17,"2021-10-14","2021-11-07",11,2021
16,1,16,41,37,"2021-10-08","2021-11-04",11,2021
17,1,17,132,25,"2021-10-10","2021-11-11",11,2021
18,1,18,60,51,"2021-10-09","2021-11-11",11,2021
19,1,19,57,37,"2021-10-23","2021-11-15",11,2021
20,1,20,67,50,"2021-10-16","2021-11-05",11,2021
21,1,21,107,41,"2021-10-31","2021-11-09",11,2021
22,1,22,33,53,"2021-10-24","2021-11-02",11,2021
23,1,23,24,42,"2021-10-24","2021-11-02",11,2021
24,1,24,20,46,"2021-10-30","2021-11-09",11,2021
25,1,25,108,48,"2021-10-29","2021-11-13",11,2021
26,1,26,166,24,"2021-10-05","2021-11-11",11,2021
27,1,27,30,44,"2021-10-30","2021-11-09",11,2021
28,1,28,40,36,"2021-10-21","2021-11-05",11,2021
29,1,29,17,23,"2021-10-04","2021-11-13",11,2021
30,1,30,96,41,"2021-10-25","2021-11-11",11,2021
31,1,31,4,18,"2021-10-24","2021-11-10",11,2021
32,1,32,15,26,"2021-10-31","2021-11-05",11,2021
33,1,33,121,10,"2021-10-19","2021-11-05",11,2021
34,1,34,164,32,"2021-10-14","2021-11-13",11,2021
35,1,35,75,21,"2021-10-31","2021-11-15",11,2021
36,1,36,42,27,"2021-10-31","2021-11-04",11,2021
37,1,37,104,11,"2021-10-28","2021-11-08",11,2021
38,1,38,110,37,"2021-10-14","2021-11-10",11,2021
39,1,39,137,45,"2021-10-19","2021-11-07",11,2021
40,1,40,88,35,"2021-10-23","2021-11-10",11,2021
41,1,41,108,33,"2021-10-04","2021-11-15",11,2021
42,1,42,1,43,"2021-10-21","2021-11-11",11,2021
43,1,43,80,19,"2021-10-17","2021-11-03",11,2021
44,1,44,186,44,"2021-10-22","2021-11-01",11,2021
45,1,45,12,46,"2021-10-08","2021-11-05",11,2021
46,1,46,151,50,"2021-10-22","2021-11-14",11,2021
47,1,47,7,26,"2021-10-14","2021-11-10",11,2021
48,1,48,19,39,"2021-10-10","2021-11-12",11,2021
49,1,49,187,50,"2021-10-22","2021-11-14",11,2021
50,1,50,138,12,"2021-10-28","2021-11-06",11,2021
51,1,51,190,29,"2021-10-05","2021-11-03",11,2021
52,1,52,150,42,"2021-10-22","2021-11-13",11,2021
53,1,53,170,17,"2021-10-26","2021-11-01",11,2021
54,1,54,113,17,"2021-10-30","2021-11-12",11,2021
55,1,55,182,19,"2021-10-27","2021-11-15",11,2021
56,1,56,31,33,"2021-10-10","2021-11-07",11,2021
57,1,57,196,44,"2021-10-06","2021-11-08",11,2021
58,1,58,198,20,"2021-10-06","2021-11-03",11,2021
59,1,59,187,19,"2021-10-05","2021-11-07",11,2021
60,1,60,82,16,"2021-10-28","2021-11-10",11,2021
61,1,61,183,31,"2021-10-30","2021-11-14",11,2021
62,1,62,198,28,"2021-10-21","2021-11-14",11,2021
63,1,63,178,19,"2021-10-24","2021-11-15",11,2021
64,1,64,192,13,"2021-10-29","2021-11-01",11,2021
65,1,65,80,30,"2021-10-31","2021-11-09",11,2021
66,1,66,83,48,"2021-10-31","2021-11-08",11,2021
67,1,67,12,34,"2021-10-25","2021-11-09",11,2021
68,1,68,86,14,"2021-10-16","2021-11-07",11,2021
69,1,69,171,35,"2021-10-22","2021-11-10",11,2021
70,1,70,122,38,"2021-10-31","2021-11-09",11,2021
71,1,71,155,23,"2021-10-22","2021-11-07",11,2021
72,1,72,73,27,"2021-10-19","2021-11-07",11,2021
73,1,73,42,40,"2021-10-10","2021-11-10",11,2021
74,1,74,9,42,"2021-10-07","2021-11-02",11,2021
75,1,75,21,33,"2021-10-02","2021-11-02",11,2021
76,1,76,137,43,"2021-10-07","2021-11-02",11,2021
77,1,77,33,42,"2021-10-16","2021-11-04",11,2021
78,1,78,61,50,"2021-10-17","2021-11-07",11,2021
79,1,79,159,30,"2021-10-20","2021-11-15",11,2021
80,1,80,35,25,"2021-10-23","2021-11-09",11,2021
81,1,81,63,15,"2021-10-28","2021-11-06",11,2021
82,1,82,61,33,"2021-10-15","2021-11-14",11,2021
83,1,83,159,27,"2021-10-30","2021-11-03",11,2021
84,1,84,19,33,"2021-10-14","2021-11-01",11,2021
85,1,85,196,28,"2021-10-28","2021-11-01",11,2021
86,1,86,1,36,"2021-10-29","2021-11-03",11,2021
87,1,87,175,32,"2021-10-11","2021-11-11",11,2021
88,1,88,67,25,"2021-10-09","2021-11-05",11,2021
89,1,89,125,42,"2021-10-15","2021-11-06",11,2021
90,1,90,26,16,"2021-10-07","2021-11-08",11,2021
91,1,91,23,42,"2021-10-27","2021-11-09",11,2021
92,1,92,169,50,"2021-10-24","2021-11-07",11,2021
93,1,93,18,25,"2021-10-14","2021-11-02",11,2021
94,1,94,43,28,"2021-10-21","2021-11-14",11,2021
95,1,95,57,35,"2021-10-10","2021-11-14",11,2021
96,1,96,90,21,"2021-10-04","2021-11-14",11,2021
97,1,97,92,36,"2021-10-22","2021-11-08",11,2021
98,1,98,48,23,"2021-10-28","2021-11-11",11,2021
99,1,99,82,22,"2021-10-20","2021-11-01",11,2021
100,1,100,86,23,"2021-10-26","2021-11-12",11,2021
101,1,101,37,27,"2021-10-14","2021-11-03",11,2021
102,1,102,13,36,"2021-10-30","2021-11-01",11,2021
103,1,103,83,38,"2021-10-06","2021-11-13",11,2021
104,1,104,71,26,"2021-10-27","2021-11-06",11,2021
105,1,105,58,24,"2021-10-28","2021-11-10",11,2021
106,1,106,14,22,"2021-10-03","2021-11-14",11,2021
107,1,107,11,23,"2021-10-04","2021-11-07",11,2021
108,1,108,11,32,"2021-10-22","2021-11-15",11,2021
109,1,109,68,39,"2021-10-22","2021-11-15",11,2021
110,1,110,57,16,"2021-10-29","2021-11-11",11,2021
111,1,111,98,32,"2021-10-10","2021-11-08",11,2021
112,1,112,173,49,"2021-10-24","2021-11-01",11,2021
113,1,113,49,32,"2021-10-15","2021-11-09",11,2021
114,1,114,100,48,"2021-10-13","2021-11-11",11,2021
115,1,115,22,28,"2021-10-12","2021-11-08",11,2021
116,1,116,67,48,"2021-10-14","2021-11-10",11,2021
117,1,117,110,34,"2021-10-28","2021-11-08",11,2021
118,1,118,54,16,"2021-10-10","2021-11-06",11,2021
119,1,119,140,44,"2021-10-05","2021-11-02",11,2021
120,1,120,43,40,"2021-10-07","2021-11-03",11,2021
121,1,121,177,38,"2021-10-30","2021-11-01",11,2021
122,1,122,180,36,"2021-10-18","2021-11-10",11,2021
123,1,123,2,45,"2021-10-15","2021-11-10",11,2021
124,1,124,126,33,"2021-10-22","2021-11-14",11,2021
125,1,125,92,36,"2021-10-20","2021-11-01",11,2021
126,1,126,37,20,"2021-10-24","2021-11-08",11,2021
127,1,127,135,38,"2021-10-10","2021-11-01",11,2021
128,1,128,69,44,"2021-10-26","2021-11-14",11,2021
129,1,129,145,19,"2021-10-20","2021-11-08",11,2021
130,1,130,127,41,"2021-10-28","2021-11-09",11,2021
131,1,131,26,30,"2021-10-22","2021-11-03",11,2021
132,1,132,195,22,"2021-10-28","2021-11-02",11,2021
133,1,133,191,15,"2021-10-29","2021-11-12",11,2021
134,1,134,28,27,"2021-10-24","2021-11-08",11,2021
135,1,135,42,21,"2021-10-23","2021-11-07",11,2021
136,1,136,65,21,"2021-10-04","2021-11-02",11,2021
137,1,137,93,37,"2021-10-22","2021-11-05",11,2021
138,1,138,37,36,"2021-10-20","2021-11-15",11,2021
139,1,139,57,35,"2021-10-07","2021-11-12",11,2021
140,1,140,40,36,"2021-10-19","2021-11-05",11,2021
141,1,141,21,26,"2021-10-10","2021-11-14",11,2021
142,1,142,22,39,"2021-10-06","2021-11-01",11,2021
143,1,143,175,38,"2021-10-04","2021-11-09",11,2021
144,1,144,16,42,"2021-10-18","2021-11-10",11,2021
145,1,145,129,13,"2021-10-31","2021-11-06",11,2021
146,1,146,158,40,"2021-10-11","2021-11-07",11,2021
147,1,147,181,48,"2021-10-31","2021-11-08",11,2021
148,1,148,114,49,"2021-10-17","2021-11-01",11,2021
149,1,149,140,20,"2021-10-14","2021-11-03",11,2021
150,1,150,75,35,"2021-10-21","2021-11-09",11,2021
