"inventory_id","store_id","product_id","quantity","min_stock_level","last_restock_date","next_restock_date","month","year"
1,1,1,200,21,"2022-03-23","2022-04-06",4,2022
2,1,2,23,44,"2022-03-17","2022-04-09",4,2022
3,1,3,18,13,"2022-03-07","2022-04-08",4,2022
4,1,4,187,15,"2022-03-19","2022-04-04",4,2022
5,1,5,198,36,"2022-03-04","2022-04-03",4,2022
6,1,6,183,47,"2022-03-03","2022-04-04",4,2022
7,1,7,139,49,"2022-03-27","2022-04-04",4,2022
8,1,8,24,12,"2022-03-31","2022-04-07",4,2022
9,1,9,124,13,"2022-03-14","2022-04-12",4,2022
10,1,10,64,16,"2022-03-21","2022-04-11",4,2022
11,1,11,5,49,"2022-03-23","2022-04-08",4,2022
12,1,12,179,36,"2022-03-15","2022-04-14",4,2022
13,1,13,129,26,"2022-03-19","2022-04-03",4,2022
14,1,14,104,16,"2022-03-13","2022-04-14",4,2022
15,1,15,185,35,"2022-03-18","2022-04-12",4,2022
16,1,16,96,46,"2022-03-27","2022-04-06",4,2022
17,1,17,87,34,"2022-03-05","2022-04-07",4,2022
18,1,18,114,46,"2022-03-30","2022-04-14",4,2022
19,1,19,25,38,"2022-03-18","2022-04-01",4,2022
20,1,20,92,51,"2022-03-06","2022-04-07",4,2022
21,1,21,103,34,"2022-03-20","2022-04-08",4,2022
22,1,22,21,33,"2022-03-04","2022-04-14",4,2022
23,1,23,56,56,"2022-03-11","2022-04-15",4,2022
24,1,24,145,55,"2022-03-05","2022-04-04",4,2022
25,1,25,27,53,"2022-03-16","2022-04-01",4,2022
26,1,26,111,50,"2022-03-12","2022-04-01",4,2022
27,1,27,126,35,"2022-03-22","2022-04-03",4,2022
28,1,28,170,13,"2022-03-12","2022-04-09",4,2022
29,1,29,43,26,"2022-03-02","2022-04-09",4,2022
30,1,30,128,17,"2022-03-21","2022-04-11",4,2022
31,1,31,127,44,"2022-03-31","2022-04-07",4,2022
32,1,32,8,40,"2022-03-06","2022-04-11",4,2022
33,1,33,164,42,"2022-03-04","2022-04-06",4,2022
34,1,34,132,42,"2022-03-08","2022-04-02",4,2022
35,1,35,112,22,"2022-03-16","2022-04-03",4,2022
36,1,36,84,26,"2022-03-23","2022-04-11",4,2022
37,1,37,145,11,"2022-03-18","2022-04-04",4,2022
38,1,38,60,30,"2022-03-11","2022-04-10",4,2022
39,1,39,123,30,"2022-03-31","2022-04-11",4,2022
40,1,40,90,19,"2022-03-12","2022-04-07",4,2022
41,1,41,132,49,"2022-03-09","2022-04-05",4,2022
42,1,42,80,39,"2022-03-05","2022-04-14",4,2022
43,1,43,146,40,"2022-03-07","2022-04-15",4,2022
44,1,44,144,41,"2022-03-18","2022-04-14",4,2022
45,1,45,148,33,"2022-03-12","2022-04-08",4,2022
46,1,46,127,42,"2022-03-31","2022-04-06",4,2022
47,1,47,38,44,"2022-03-09","2022-04-10",4,2022
48,1,48,158,32,"2022-03-02","2022-04-13",4,2022
49,1,49,151,43,"2022-03-14","2022-04-13",4,2022
50,1,50,96,29,"2022-03-31","2022-04-09",4,2022
51,1,51,144,38,"2022-03-08","2022-04-14",4,2022
52,1,52,113,25,"2022-03-03","2022-04-03",4,2022
53,1,53,82,15,"2022-03-11","2022-04-05",4,2022
54,1,54,14,48,"2022-03-29","2022-04-09",4,2022
55,1,55,70,19,"2022-03-03","2022-04-15",4,2022
56,1,56,102,17,"2022-03-02","2022-04-12",4,2022
57,1,57,66,23,"2022-03-06","2022-04-06",4,2022
58,1,58,22,38,"2022-03-19","2022-04-03",4,2022
59,1,59,9,12,"2022-03-18","2022-04-11",4,2022
60,1,60,40,17,"2022-03-07","2022-04-15",4,2022
61,1,61,191,18,"2022-03-06","2022-04-13",4,2022
62,1,62,33,30,"2022-03-25","2022-04-07",4,2022
63,1,63,142,29,"2022-03-13","2022-04-12",4,2022
64,1,64,188,19,"2022-03-07","2022-04-06",4,2022
65,1,65,156,17,"2022-03-24","2022-04-04",4,2022
66,1,66,141,38,"2022-03-05","2022-04-14",4,2022
67,1,67,80,21,"2022-03-12","2022-04-15",4,2022
68,1,68,187,32,"2022-03-03","2022-04-12",4,2022
69,1,69,2,28,"2022-03-21","2022-04-07",4,2022
70,1,70,82,12,"2022-03-22","2022-04-04",4,2022
71,1,71,65,13,"2022-03-26","2022-04-12",4,2022
72,1,72,109,45,"2022-03-23","2022-04-09",4,2022
73,1,73,88,24,"2022-03-24","2022-04-01",4,2022
74,1,74,84,27,"2022-03-06","2022-04-11",4,2022
75,1,75,129,33,"2022-03-13","2022-04-09",4,2022
76,1,76,103,33,"2022-03-19","2022-04-01",4,2022
77,1,77,91,28,"2022-03-15","2022-04-08",4,2022
78,1,78,3,19,"2022-03-03","2022-04-06",4,2022
79,1,79,102,48,"2022-03-10","2022-04-06",4,2022
80,1,80,163,12,"2022-03-15","2022-04-06",4,2022
81,1,81,11,40,"2022-03-24","2022-04-01",4,2022
82,1,82,165,37,"2022-03-08","2022-04-15",4,2022
83,1,83,122,26,"2022-03-03","2022-04-13",4,2022
84,1,84,5,32,"2022-03-06","2022-04-15",4,2022
85,1,85,49,23,"2022-03-21","2022-04-08",4,2022
86,1,86,42,10,"2022-03-10","2022-04-03",4,2022
87,1,87,51,38,"2022-03-21","2022-04-01",4,2022
88,1,88,19,15,"2022-03-22","2022-04-04",4,2022
89,1,89,147,26,"2022-03-29","2022-04-03",4,2022
90,1,90,87,39,"2022-03-10","2022-04-09",4,2022
91,1,91,172,13,"2022-03-16","2022-04-09",4,2022
92,1,92,58,46,"2022-03-12","2022-04-06",4,2022
93,1,93,77,24,"2022-03-09","2022-04-07",4,2022
94,1,94,30,25,"2022-03-11","2022-04-02",4,2022
