"sale_item_id","sale_id","product_id","quantity","unit_price","total_price","sale_date"
1,1,98,1,115,115,"2022-12-09"
2,1,132,1,450,450,"2022-12-09"
3,1,91,2,150,300,"2022-12-09"
4,1,36,2,469,938,"2022-12-09"
5,2,125,2,585,1170,"2022-12-03"
6,2,128,1,400,400,"2022-12-03"
7,2,3,1,575,575,"2022-12-03"
8,2,31,1,335,335,"2022-12-03"
9,2,73,2,369,738,"2022-12-03"
10,2,66,2,200,400,"2022-12-03"
11,2,152,2,180,360,"2022-12-03"
12,2,31,3,335,1005,"2022-12-03"
13,3,60,5,345,1725,"2022-12-31"
14,3,121,1,179,179,"2022-12-31"
15,3,115,1,175,175,"2022-12-31"
16,3,128,1,400,400,"2022-12-31"
17,3,61,1,79,79,"2022-12-31"
18,4,128,1,400,400,"2022-12-14"
19,4,12,4,515,2060,"2022-12-14"
20,5,53,1,1120,1120,"2022-12-14"
21,5,52,3,425,1275,"2022-12-14"
22,5,100,4,49,196,"2022-12-14"
23,5,10,3,481,1443,"2022-12-14"
24,5,75,4,199,796,"2022-12-14"
25,5,4,1,589,589,"2022-12-14"
26,5,44,1,66900,66900,"2022-12-14"
27,6,72,4,289,1156,"2022-12-27"
28,6,39,4,575,2300,"2022-12-27"
29,7,14,1,549,549,"2022-12-31"
30,8,11,1,600,600,"2022-12-26"
31,8,23,5,65,325,"2022-12-26"
32,8,97,1,99,99,"2022-12-26"
33,8,128,4,400,1600,"2022-12-26"
34,8,56,2,1165,2330,"2022-12-26"
35,8,47,1,9000,9000,"2022-12-26"
36,9,74,1,469,469,"2022-12-01"
37,9,117,1,225,225,"2022-12-01"
38,9,18,2,205,410,"2022-12-01"
39,10,70,2,279,558,"2022-12-27"
40,10,59,2,939,1878,"2022-12-27"
41,10,84,2,75,150,"2022-12-27"
42,10,64,1,779,779,"2022-12-27"
43,10,71,1,410,410,"2022-12-27"
44,11,14,2,549,1098,"2022-12-16"
45,11,127,2,1200,2400,"2022-12-16"
46,11,64,3,779,2337,"2022-12-16"
47,11,30,5,409,2045,"2022-12-16"
48,11,148,2,2600,5200,"2022-12-16"
49,11,27,2,169,338,"2022-12-16"
50,12,41,5,575,2875,"2022-12-19"
51,12,112,1,85,85,"2022-12-19"
52,12,8,1,545,545,"2022-12-19"
53,12,151,1,250,250,"2022-12-19"
54,12,87,1,270,270,"2022-12-19"
