"sale_item_id","sale_id","product_id","quantity","unit_price","total_price","sale_date"
1,1,142,1,2200,2200,"2021-04-08"
2,1,10,4,481,1924,"2021-04-08"
3,1,95,2,49,98,"2021-04-08"
4,1,28,1,229,229,"2021-04-08"
5,1,70,1,279,279,"2021-04-08"
6,1,151,1,250,250,"2021-04-08"
7,2,103,1,39,39,"2021-04-07"
8,2,71,1,410,410,"2021-04-07"
9,2,116,1,179,179,"2021-04-07"
10,2,154,2,290,580,"2021-04-07"
11,2,109,1,250,250,"2021-04-07"
12,2,151,1,250,250,"2021-04-07"
13,3,148,3,2600,7800,"2021-04-10"
14,3,124,1,239,239,"2021-04-10"
15,3,34,2,315,630,"2021-04-10"
16,3,125,2,585,1170,"2021-04-10"
17,4,6,2,550,1100,"2021-04-27"
18,4,42,3,52500,157500,"2021-04-27"
19,4,44,1,66900,66900,"2021-04-27"
20,4,36,4,469,1876,"2021-04-27"
21,4,88,1,140,140,"2021-04-27"
22,4,82,1,389,389,"2021-04-27"
23,5,123,2,80,160,"2021-04-09"
24,5,50,2,17500,35000,"2021-04-09"
25,5,82,2,389,778,"2021-04-09"
26,5,27,1,169,169,"2021-04-09"
27,5,125,3,585,1755,"2021-04-09"
28,5,91,1,150,150,"2021-04-09"
29,6,143,1,2000,2000,"2021-04-16"
30,6,109,5,250,1250,"2021-04-16"
31,6,134,2,4885,9770,"2021-04-16"
32,6,74,2,469,938,"2021-04-16"
33,6,151,3,250,750,"2021-04-16"
34,6,88,2,140,280,"2021-04-16"
35,6,47,1,9000,9000,"2021-04-16"
36,6,101,2,139,278,"2021-04-16"
37,7,59,1,939,939,"2021-04-21"
38,7,19,4,219,876,"2021-04-21"
39,7,111,4,175,700,"2021-04-21"
40,7,103,2,39,78,"2021-04-21"
41,7,138,1,45,45,"2021-04-21"
42,8,29,5,369,1845,"2021-04-13"
43,8,147,3,900,2700,"2021-04-13"
44,8,107,1,450,450,"2021-04-13"
45,9,114,1,75,75,"2021-04-23"
46,9,51,2,29000,58000,"2021-04-23"
47,9,79,1,619,619,"2021-04-23"
48,9,74,2,469,938,"2021-04-23"
49,9,44,3,66900,200700,"2021-04-23"
50,9,122,2,145,290,"2021-04-23"
51,10,125,2,585,1170,"2021-04-20"
52,10,141,1,199,199,"2021-04-20"
53,10,83,1,189,189,"2021-04-20"
54,10,95,2,49,98,"2021-04-20"
55,11,144,1,2600,2600,"2021-04-17"
56,11,24,5,825,4125,"2021-04-17"
57,11,68,2,170,340,"2021-04-17"
58,12,129,4,1400,5600,"2021-04-17"
59,12,51,5,29000,145000,"2021-04-17"
60,12,130,1,70,70,"2021-04-17"
61,12,4,4,589,2356,"2021-04-17"
62,12,153,1,190,190,"2021-04-17"
63,13,122,4,145,580,"2021-04-14"
64,13,52,2,425,850,"2021-04-14"
65,13,34,1,315,315,"2021-04-14"
66,13,106,2,400,800,"2021-04-14"
67,13,99,4,29,116,"2021-04-14"
68,14,131,2,80,160,"2021-04-24"
69,14,14,3,549,1647,"2021-04-24"
70,14,7,1,524,524,"2021-04-24"
71,14,115,1,175,175,"2021-04-24"
72,15,60,1,345,345,"2021-04-22"
73,15,149,2,1100,2200,"2021-04-22"
74,15,79,2,619,1238,"2021-04-22"
75,15,86,3,85,255,"2021-04-22"
76,16,63,4,1019,4076,"2021-04-17"
77,16,61,1,79,79,"2021-04-17"
78,16,92,1,379,379,"2021-04-17"
79,16,138,4,45,180,"2021-04-17"
80,16,7,1,524,524,"2021-04-17"
81,16,103,2,39,78,"2021-04-17"
82,17,20,5,189,945,"2021-04-03"
83,17,152,1,180,180,"2021-04-03"
84,17,126,1,350,350,"2021-04-03"
85,17,124,1,239,239,"2021-04-03"
86,18,48,1,19000,19000,"2021-04-16"
87,18,88,4,140,560,"2021-04-16"
88,18,130,2,70,140,"2021-04-16"
89,19,71,1,410,410,"2021-04-28"
90,19,42,1,52500,52500,"2021-04-28"
91,20,126,1,350,350,"2021-04-26"
92,20,135,2,89,178,"2021-04-26"
93,20,53,3,1120,3360,"2021-04-26"
94,20,50,2,17500,35000,"2021-04-26"
95,20,110,2,75,150,"2021-04-26"
96,21,129,2,1400,2800,"2021-04-22"
97,21,1,2,527,1054,"2021-04-22"
98,21,142,1,2200,2200,"2021-04-22"
99,21,20,1,189,189,"2021-04-22"
100,21,115,1,175,175,"2021-04-22"
101,21,51,1,29000,29000,"2021-04-22"
102,22,4,2,589,1178,"2021-04-12"
103,22,140,2,145,290,"2021-04-12"
104,22,25,1,359,359,"2021-04-12"
105,22,91,2,150,300,"2021-04-12"
106,23,150,4,4500,18000,"2021-04-14"
107,23,107,2,450,900,"2021-04-14"
108,23,132,1,450,450,"2021-04-14"
109,23,91,2,150,300,"2021-04-14"
110,23,152,1,180,180,"2021-04-14"
111,24,10,2,481,962,"2021-04-22"
112,24,135,2,89,178,"2021-04-22"
113,24,102,4,15,60,"2021-04-22"
