"inventory_id","store_id","product_id","quantity","min_stock_level","last_restock_date","next_restock_date","month","year"
1,1,1,188,45,"2021-05-25","2021-06-09",6,2021
2,1,2,7,39,"2021-05-14","2021-06-13",6,2021
3,1,3,28,47,"2021-05-17","2021-06-06",6,2021
4,1,4,89,31,"2021-05-28","2021-06-13",6,2021
5,1,5,147,32,"2021-05-06","2021-06-12",6,2021
6,1,6,94,31,"2021-05-24","2021-06-07",6,2021
7,1,7,68,14,"2021-05-16","2021-06-04",6,2021
8,1,8,129,26,"2021-05-12","2021-06-07",6,2021
9,1,9,24,27,"2021-05-29","2021-06-09",6,2021
10,1,10,188,31,"2021-05-16","2021-06-09",6,2021
11,1,11,64,24,"2021-05-14","2021-06-01",6,2021
12,1,12,127,48,"2021-05-12","2021-06-05",6,2021
13,1,13,60,25,"2021-05-11","2021-06-08",6,2021
14,1,14,109,45,"2021-05-12","2021-06-08",6,2021
15,1,15,44,28,"2021-05-30","2021-06-07",6,2021
16,1,16,51,41,"2021-05-28","2021-06-08",6,2021
17,1,17,125,19,"2021-05-19","2021-06-06",6,2021
18,1,18,37,57,"2021-05-27","2021-06-15",6,2021
19,1,19,45,37,"2021-05-29","2021-06-01",6,2021
20,1,20,72,33,"2021-05-02","2021-06-02",6,2021
21,1,21,131,52,"2021-05-21","2021-06-11",6,2021
22,1,22,86,42,"2021-05-05","2021-06-03",6,2021
23,1,23,110,34,"2021-05-22","2021-06-02",6,2021
24,1,24,90,46,"2021-05-13","2021-06-11",6,2021
25,1,25,125,49,"2021-05-15","2021-06-15",6,2021
26,1,26,199,47,"2021-05-12","2021-06-06",6,2021
27,1,27,162,38,"2021-05-08","2021-06-07",6,2021
28,1,28,53,47,"2021-05-13","2021-06-03",6,2021
29,1,29,118,38,"2021-05-12","2021-06-06",6,2021
30,1,30,62,36,"2021-05-15","2021-06-02",6,2021
31,1,31,13,24,"2021-05-25","2021-06-06",6,2021
32,1,32,101,26,"2021-05-31","2021-06-12",6,2021
33,1,33,183,36,"2021-05-29","2021-06-13",6,2021
34,1,34,19,49,"2021-05-04","2021-06-02",6,2021
35,1,35,168,27,"2021-05-12","2021-06-03",6,2021
36,1,36,139,37,"2021-05-10","2021-06-02",6,2021
37,1,37,170,10,"2021-05-12","2021-06-14",6,2021
38,1,38,29,24,"2021-05-12","2021-06-11",6,2021
39,1,39,9,50,"2021-05-30","2021-06-14",6,2021
40,1,40,63,49,"2021-05-04","2021-06-13",6,2021
41,1,41,169,15,"2021-05-27","2021-06-08",6,2021
42,1,42,63,10,"2021-05-17","2021-06-07",6,2021
43,1,43,49,33,"2021-05-12","2021-06-03",6,2021
44,1,44,146,41,"2021-05-20","2021-06-05",6,2021
45,1,45,18,14,"2021-05-11","2021-06-11",6,2021
46,1,46,199,14,"2021-05-15","2021-06-13",6,2021
47,1,47,179,12,"2021-05-23","2021-06-14",6,2021
48,1,48,7,31,"2021-05-11","2021-06-05",6,2021
49,1,49,167,33,"2021-05-31","2021-06-09",6,2021
50,1,50,87,47,"2021-05-19","2021-06-12",6,2021
51,1,51,57,35,"2021-05-28","2021-06-15",6,2021
52,1,52,160,41,"2021-05-12","2021-06-08",6,2021
53,1,53,122,27,"2021-05-18","2021-06-10",6,2021
54,1,54,43,40,"2021-05-10","2021-06-09",6,2021
55,1,55,140,48,"2021-05-16","2021-06-07",6,2021
56,1,56,103,19,"2021-05-18","2021-06-15",6,2021
57,1,57,1,29,"2021-05-28","2021-06-03",6,2021
58,1,58,135,45,"2021-05-16","2021-06-12",6,2021
59,1,59,180,22,"2021-05-02","2021-06-13",6,2021
60,1,60,116,21,"2021-05-25","2021-06-05",6,2021
61,1,61,23,16,"2021-05-08","2021-06-09",6,2021
62,1,62,31,39,"2021-05-12","2021-06-14",6,2021
63,1,63,100,18,"2021-05-31","2021-06-15",6,2021
64,1,64,14,40,"2021-05-07","2021-06-06",6,2021
65,1,65,161,43,"2021-05-16","2021-06-06",6,2021
66,1,66,169,15,"2021-05-09","2021-06-02",6,2021
67,1,67,129,36,"2021-05-22","2021-06-13",6,2021
68,1,68,15,46,"2021-05-25","2021-06-06",6,2021
69,1,69,58,49,"2021-05-14","2021-06-10",6,2021
70,1,70,16,47,"2021-05-28","2021-06-05",6,2021
71,1,71,60,14,"2021-05-04","2021-06-15",6,2021
72,1,72,135,44,"2021-05-22","2021-06-10",6,2021
73,1,73,4,21,"2021-05-04","2021-06-09",6,2021
74,1,74,43,45,"2021-05-19","2021-06-03",6,2021
75,1,75,87,22,"2021-05-14","2021-06-14",6,2021
76,1,76,97,17,"2021-05-10","2021-06-13",6,2021
77,1,77,73,20,"2021-05-23","2021-06-04",6,2021
78,1,78,100,50,"2021-05-20","2021-06-02",6,2021
79,1,79,7,33,"2021-05-27","2021-06-08",6,2021
80,1,80,70,49,"2021-05-26","2021-06-03",6,2021
81,1,81,169,16,"2021-05-18","2021-06-10",6,2021
82,1,82,120,14,"2021-05-21","2021-06-07",6,2021
83,1,83,124,13,"2021-05-13","2021-06-11",6,2021
84,1,84,193,46,"2021-05-13","2021-06-01",6,2021
85,1,85,51,32,"2021-05-27","2021-06-10",6,2021
86,1,86,90,45,"2021-05-23","2021-06-15",6,2021
87,1,87,4,10,"2021-05-30","2021-06-08",6,2021
88,1,88,76,16,"2021-05-10","2021-06-05",6,2021
89,1,89,172,28,"2021-05-02","2021-06-11",6,2021
90,1,90,38,14,"2021-05-05","2021-06-06",6,2021
91,1,91,59,42,"2021-05-09","2021-06-05",6,2021
92,1,92,121,39,"2021-05-29","2021-06-14",6,2021
93,1,93,67,32,"2021-05-08","2021-06-03",6,2021
94,1,94,96,32,"2021-05-14","2021-06-11",6,2021
95,1,95,98,38,"2021-05-06","2021-06-04",6,2021
96,1,96,44,30,"2021-05-08","2021-06-04",6,2021
97,1,97,11,37,"2021-05-12","2021-06-12",6,2021
98,1,98,41,35,"2021-05-12","2021-06-05",6,2021
99,1,99,89,22,"2021-05-04","2021-06-02",6,2021
100,1,100,79,20,"2021-05-24","2021-06-06",6,2021
101,1,101,13,38,"2021-05-09","2021-06-11",6,2021
102,1,102,23,25,"2021-05-03","2021-06-05",6,2021
103,1,103,15,35,"2021-05-31","2021-06-06",6,2021
104,1,104,14,22,"2021-05-15","2021-06-13",6,2021
105,1,105,96,21,"2021-05-04","2021-06-05",6,2021
106,1,106,89,40,"2021-05-07","2021-06-15",6,2021
107,1,107,20,35,"2021-05-25","2021-06-11",6,2021
108,1,108,49,34,"2021-05-15","2021-06-04",6,2021
109,1,109,61,37,"2021-05-24","2021-06-10",6,2021
110,1,110,192,12,"2021-05-28","2021-06-04",6,2021
111,1,111,11,28,"2021-05-03","2021-06-13",6,2021
112,1,112,196,22,"2021-05-04","2021-06-08",6,2021
113,1,113,98,30,"2021-05-03","2021-06-06",6,2021
114,1,114,35,27,"2021-05-27","2021-06-06",6,2021
115,1,115,89,16,"2021-05-02","2021-06-08",6,2021
116,1,116,94,35,"2021-05-25","2021-06-07",6,2021
