"sale_item_id","sale_id","product_id","quantity","unit_price","total_price","sale_date"
1,1,109,3,250,750,"2022-02-25"
2,1,102,2,15,30,"2022-02-25"
3,1,141,2,199,398,"2022-02-25"
4,1,38,3,235,705,"2022-02-25"
5,1,95,1,49,49,"2022-02-25"
6,1,18,2,205,410,"2022-02-25"
7,2,59,2,939,1878,"2022-02-11"
8,2,73,1,369,369,"2022-02-11"
9,2,123,3,80,240,"2022-02-11"
10,2,44,2,66900,133800,"2022-02-11"
11,2,21,2,75,150,"2022-02-11"
12,2,133,2,5439,10878,"2022-02-11"
13,3,49,5,13000,65000,"2022-02-25"
14,3,31,4,335,1340,"2022-02-25"
15,3,69,2,170,340,"2022-02-25"
16,3,138,3,45,135,"2022-02-25"
17,3,128,2,400,800,"2022-02-25"
18,3,153,3,190,570,"2022-02-25"
19,3,26,3,85,255,"2022-02-25"
20,3,82,3,389,1167,"2022-02-25"
21,4,153,1,190,190,"2022-02-24"
22,4,140,5,145,725,"2022-02-24"
23,4,153,4,190,760,"2022-02-24"
24,5,16,2,1300,2600,"2022-02-07"
25,5,63,1,1019,1019,"2022-02-07"
26,5,121,1,179,179,"2022-02-07"
27,5,127,1,1200,1200,"2022-02-07"
28,5,10,3,481,1443,"2022-02-07"
29,5,7,5,524,2620,"2022-02-07"
30,6,120,1,275,275,"2022-02-11"
31,6,131,3,80,240,"2022-02-11"
32,6,25,4,359,1436,"2022-02-11"
33,6,9,3,574,1722,"2022-02-11"
34,7,82,1,389,389,"2022-02-22"
35,7,92,2,379,758,"2022-02-22"
36,7,83,1,189,189,"2022-02-22"
37,7,138,4,45,180,"2022-02-22"
38,8,105,3,29,87,"2022-02-08"
39,8,150,4,4500,18000,"2022-02-08"
40,8,58,4,929,3716,"2022-02-08"
41,8,103,1,39,39,"2022-02-08"
42,8,45,1,51500,51500,"2022-02-08"
43,8,126,2,350,700,"2022-02-08"
44,8,65,1,150,150,"2022-02-08"
45,9,116,3,179,537,"2022-02-12"
46,9,31,2,335,670,"2022-02-12"
47,9,48,2,19000,38000,"2022-02-12"
48,9,57,2,995,1990,"2022-02-12"
49,10,28,3,229,687,"2022-02-19"
50,10,74,3,469,1407,"2022-02-19"
51,11,18,5,205,1025,"2022-02-09"
52,11,46,2,18900,37800,"2022-02-09"
53,11,48,4,19000,76000,"2022-02-09"
54,12,69,3,170,510,"2022-02-05"
55,12,63,1,1019,1019,"2022-02-05"
56,12,28,2,229,458,"2022-02-05"
57,12,109,1,250,250,"2022-02-05"
58,13,137,3,90,270,"2022-02-05"
59,13,95,3,49,147,"2022-02-05"
60,14,106,1,400,400,"2022-02-08"
61,14,131,2,80,160,"2022-02-08"
62,15,12,1,515,515,"2022-02-18"
63,15,49,2,13000,26000,"2022-02-18"
64,15,90,1,270,270,"2022-02-18"
65,15,78,2,229,458,"2022-02-18"
66,15,127,4,1200,4800,"2022-02-18"
67,15,99,4,29,116,"2022-02-18"
68,15,62,2,545,1090,"2022-02-18"
69,16,24,4,825,3300,"2022-02-25"
70,16,47,4,9000,36000,"2022-02-25"
71,16,64,2,779,1558,"2022-02-25"
72,16,14,3,549,1647,"2022-02-25"
73,16,139,2,109,218,"2022-02-25"
74,17,68,1,170,170,"2022-02-12"
75,17,64,5,779,3895,"2022-02-12"
76,17,55,2,280,560,"2022-02-12"
77,17,113,1,179,179,"2022-02-12"
78,18,93,1,29,29,"2022-02-13"
79,18,128,1,400,400,"2022-02-13"
80,18,123,1,80,80,"2022-02-13"
81,18,56,2,1165,2330,"2022-02-13"
82,19,55,1,280,280,"2022-02-19"
83,19,74,5,469,2345,"2022-02-19"
84,19,89,3,350,1050,"2022-02-19"
85,20,36,2,469,938,"2022-02-23"
86,20,116,3,179,537,"2022-02-23"
87,20,96,1,89,89,"2022-02-23"
88,21,57,4,995,3980,"2022-02-10"
89,21,73,2,369,738,"2022-02-10"
90,21,111,5,175,875,"2022-02-10"
91,22,147,1,900,900,"2022-02-09"
92,22,83,1,189,189,"2022-02-09"
93,22,43,1,20000,20000,"2022-02-09"
94,22,121,1,179,179,"2022-02-09"
