"sale_id","sale_datetime","store_id","customer_id","total_amount","discount_amount","final_amount","payment_method","tax_amount","net_amount","loyalty_points_earned"
1,"2022-02-25 19:44:00",16,100690,2342,0.0,2342.0,"Bank Transfer",398.14,2740.14,23
2,"2022-02-11 18:18:00",2,101425,147315,22097.25,125217.75,"Cash",21287.02,146504.77,1252
3,"2022-02-25 14:24:00",2,100564,69607,0.0,69607.0,"Mobile Wallet",11833.19,81440.19,696
4,"2022-02-24 17:37:00",11,100135,1675,0.0,1675.0,"Cash",284.75,1959.75,16
5,"2022-02-07 19:15:00",17,100664,9061,0.0,9061.0,"Cash",1540.37,10601.37,90
6,"2022-02-11 17:51:00",10,101364,3673,734.6,2938.4,"Credit Card",499.53,3437.93,29
7,"2022-02-22 13:28:00",2,100105,1516,151.6,1364.4,"Cash",231.95,1596.35,13
8,"2022-02-08 15:34:00",3,101014,74192,0.0,74192.0,"Debit Card",12612.64,86804.64,741
9,"2022-02-12 18:05:00",6,101415,41197,6179.55,35017.45,"Mobile Wallet",5952.97,40970.42,350
10,"2022-02-19 15:47:00",14,100953,2094,0.0,2094.0,"Mobile Wallet",355.98,2449.98,20
11,"2022-02-09 12:07:00",18,100952,114825,0.0,114825.0,"Debit Card",19520.25,134345.25,1148
12,"2022-02-05 17:48:00",18,101335,2237,111.85,2125.15,"Bank Transfer",361.28,2486.43,21
13,"2022-02-05 17:04:00",1,101134,417,0.0,417.0,"Cash",70.89,487.89,4
14,"2022-02-08 17:40:00",8,100244,560,0.0,560.0,"Debit Card",95.2,655.2,5
15,"2022-02-18 12:19:00",10,100256,33249,0.0,33249.0,"Cash",5652.33,38901.33,332
16,"2022-02-25 16:36:00",14,101107,42723,0.0,42723.0,"Mobile Wallet",7262.91,49985.91,427
17,"2022-02-12 11:30:00",13,100677,4804,240.2,4563.8,"Debit Card",775.85,5339.65,45
18,"2022-02-13 11:49:00",13,100462,2839,0.0,2839.0,"Mobile Wallet",482.63,3321.63,28
19,"2022-02-19 19:15:00",14,100103,3675,0.0,3675.0,"Credit Card",624.75,4299.75,36
