"sale_item_id","sale_id","product_id","quantity","unit_price","total_price","sale_date"
1,1,69,3,170,510,"2022-11-18"
2,1,33,4,765,3060,"2022-11-18"
3,1,137,2,90,180,"2022-11-18"
4,1,76,2,199,398,"2022-11-18"
5,1,106,3,400,1200,"2022-11-18"
6,1,152,2,180,360,"2022-11-18"
7,2,142,1,2200,2200,"2022-11-20"
8,2,115,3,175,525,"2022-11-20"
9,2,73,1,369,369,"2022-11-20"
10,2,2,2,670,1340,"2022-11-20"
11,3,90,1,270,270,"2022-11-28"
12,3,132,1,450,450,"2022-11-28"
13,3,134,2,4885,9770,"2022-11-28"
14,3,6,1,550,550,"2022-11-28"
15,3,51,2,29000,58000,"2022-11-28"
16,3,109,4,250,1000,"2022-11-28"
17,3,65,1,150,150,"2022-11-28"
18,4,106,1,400,400,"2022-11-17"
19,4,6,2,550,1100,"2022-11-17"
20,4,44,1,66900,66900,"2022-11-17"
21,5,68,1,170,170,"2022-11-04"
22,5,97,5,99,495,"2022-11-04"
23,5,6,1,550,550,"2022-11-04"
24,5,101,3,139,417,"2022-11-04"
25,5,87,1,270,270,"2022-11-04"
26,5,15,2,599,1198,"2022-11-04"
27,5,72,4,289,1156,"2022-11-04"
28,6,118,1,199,199,"2022-11-08"
29,7,26,2,85,170,"2022-11-28"
30,7,131,2,80,160,"2022-11-28"
31,8,53,2,1120,2240,"2022-11-14"
32,8,39,2,575,1150,"2022-11-14"
33,8,126,2,350,700,"2022-11-14"
34,8,116,2,179,358,"2022-11-14"
35,8,59,4,939,3756,"2022-11-14"
36,9,75,4,199,796,"2022-11-18"
37,9,78,2,229,458,"2022-11-18"
38,9,107,5,450,2250,"2022-11-18"
39,9,50,1,17500,17500,"2022-11-18"
40,10,117,3,225,675,"2022-11-18"
41,10,83,4,189,756,"2022-11-18"
42,10,70,2,279,558,"2022-11-18"
43,10,8,1,545,545,"2022-11-18"
44,10,80,1,549,549,"2022-11-18"
45,10,155,1,200,200,"2022-11-18"
46,11,152,2,180,360,"2022-11-19"
47,11,32,1,269,269,"2022-11-19"
48,12,46,2,18900,37800,"2022-11-12"
49,12,3,1,575,575,"2022-11-12"
50,12,43,1,20000,20000,"2022-11-12"
51,12,77,2,119,238,"2022-11-12"
52,13,19,5,219,1095,"2022-11-07"
53,13,58,2,929,1858,"2022-11-07"
54,13,93,1,29,29,"2022-11-07"
55,13,133,1,5439,5439,"2022-11-07"
56,14,99,3,29,87,"2022-11-29"
57,14,82,1,389,389,"2022-11-29"
58,15,12,5,515,2575,"2022-11-02"
59,15,150,4,4500,18000,"2022-11-02"
60,15,137,5,90,450,"2022-11-02"
61,15,68,1,170,170,"2022-11-02"
62,15,117,1,225,225,"2022-11-02"
63,16,16,1,1300,1300,"2022-11-03"
64,17,83,4,189,756,"2022-11-06"
65,17,11,4,600,2400,"2022-11-06"
66,17,152,1,180,180,"2022-11-06"
67,18,149,1,1100,1100,"2022-11-17"
68,18,128,2,400,800,"2022-11-17"
69,19,74,3,469,1407,"2022-11-10"
70,19,92,3,379,1137,"2022-11-10"
71,19,86,4,85,340,"2022-11-10"
72,19,153,1,190,190,"2022-11-10"
73,20,16,2,1300,2600,"2022-11-28"
74,20,52,4,425,1700,"2022-11-28"
75,20,136,1,29,29,"2022-11-28"
76,20,31,2,335,670,"2022-11-28"
77,21,37,4,415,1660,"2022-11-30"
78,21,80,4,549,2196,"2022-11-30"
79,21,46,3,18900,56700,"2022-11-30"
80,21,21,2,75,150,"2022-11-30"
81,21,112,1,85,85,"2022-11-30"
82,21,80,1,549,549,"2022-11-30"
83,21,10,3,481,1443,"2022-11-30"
84,22,25,5,359,1795,"2022-11-25"
85,22,108,2,300,600,"2022-11-25"
86,22,117,4,225,900,"2022-11-25"
87,22,59,2,939,1878,"2022-11-25"
88,22,123,3,80,240,"2022-11-25"
89,23,110,1,75,75,"2022-11-14"
90,23,137,1,90,90,"2022-11-14"
91,23,121,5,179,895,"2022-11-14"
92,23,103,2,39,78,"2022-11-14"
93,23,92,1,379,379,"2022-11-14"
94,23,154,1,290,290,"2022-11-14"
95,24,72,2,289,578,"2022-11-11"
96,25,20,1,189,189,"2022-11-27"
97,25,85,1,75,75,"2022-11-27"
98,25,95,1,49,49,"2022-11-27"
99,25,120,1,275,275,"2022-11-27"
100,25,111,1,175,175,"2022-11-27"
101,25,15,3,599,1797,"2022-11-27"
102,26,140,2,145,290,"2022-11-15"
103,26,133,2,5439,10878,"2022-11-15"
104,26,2,1,670,670,"2022-11-15"
105,26,91,3,150,450,"2022-11-15"
106,26,19,2,219,438,"2022-11-15"
107,26,1,3,527,1581,"2022-11-15"
108,26,34,2,315,630,"2022-11-15"
109,26,55,3,280,840,"2022-11-15"
110,27,149,2,1100,2200,"2022-11-12"
111,27,72,1,289,289,"2022-11-12"
112,27,44,3,66900,200700,"2022-11-12"
113,27,152,3,180,540,"2022-11-12"
114,27,127,2,1200,2400,"2022-11-12"
115,27,120,1,275,275,"2022-11-12"
116,28,23,2,65,130,"2022-11-24"
117,28,90,2,270,540,"2022-11-24"
118,28,21,2,75,150,"2022-11-24"
119,28,57,1,995,995,"2022-11-24"
120,28,130,3,70,210,"2022-11-24"
121,29,81,4,145,580,"2022-11-24"
122,29,72,2,289,578,"2022-11-24"
123,29,86,2,85,170,"2022-11-24"
124,30,123,2,80,160,"2022-11-12"
125,31,12,1,515,515,"2022-11-24"
126,31,109,2,250,500,"2022-11-24"
127,32,77,3,119,357,"2022-11-11"
128,32,15,3,599,1797,"2022-11-11"
129,32,59,2,939,1878,"2022-11-11"
130,32,11,1,600,600,"2022-11-11"
131,32,148,3,2600,7800,"2022-11-11"
132,33,56,4,1165,4660,"2022-11-30"
133,33,125,4,585,2340,"2022-11-30"
134,33,115,2,175,350,"2022-11-30"
135,33,70,4,279,1116,"2022-11-30"
136,34,37,1,415,415,"2022-11-09"
137,34,92,1,379,379,"2022-11-09"
138,34,20,2,189,378,"2022-11-09"
139,35,91,3,150,450,"2022-11-23"
140,35,45,2,51500,103000,"2022-11-23"
141,35,63,2,1019,2038,"2022-11-23"
142,35,50,1,17500,17500,"2022-11-23"
143,36,48,1,19000,19000,"2022-11-16"
144,37,61,5,79,395,"2022-11-09"
145,37,98,5,115,575,"2022-11-09"
146,37,12,2,515,1030,"2022-11-09"
147,37,71,2,410,820,"2022-11-09"
148,37,137,3,90,270,"2022-11-09"
149,38,10,1,481,481,"2022-11-11"
150,38,87,3,270,810,"2022-11-11"
151,38,99,1,29,29,"2022-11-11"
152,38,94,2,19,38,"2022-11-11"
153,38,91,1,150,150,"2022-11-11"
154,39,61,1,79,79,"2022-11-13"
155,39,53,2,1120,2240,"2022-11-13"
156,39,75,3,199,597,"2022-11-13"
157,39,106,4,400,1600,"2022-11-13"
158,39,123,1,80,80,"2022-11-13"
159,39,63,1,1019,1019,"2022-11-13"
160,39,6,4,550,2200,"2022-11-13"
161,39,46,1,18900,18900,"2022-11-13"
162,40,60,2,345,690,"2022-11-06"
163,40,84,1,75,75,"2022-11-06"
164,40,43,1,20000,20000,"2022-11-06"
165,40,116,2,179,358,"2022-11-06"
166,40,139,2,109,218,"2022-11-06"
167,40,130,2,70,140,"2022-11-06"
168,41,146,1,1100,1100,"2022-11-17"
169,41,10,1,481,481,"2022-11-17"
170,41,54,1,235,235,"2022-11-17"
171,41,143,3,2000,6000,"2022-11-17"
172,41,127,1,1200,1200,"2022-11-17"
173,42,151,2,250,500,"2022-11-03"
174,42,115,2,175,350,"2022-11-03"
175,42,5,1,575,575,"2022-11-03"
176,42,16,3,1300,3900,"2022-11-03"
177,42,89,3,350,1050,"2022-11-03"
178,42,153,1,190,190,"2022-11-03"
179,42,124,4,239,956,"2022-11-03"
180,43,65,4,150,600,"2022-11-20"
181,43,56,1,1165,1165,"2022-11-20"
182,43,56,2,1165,2330,"2022-11-20"
183,43,142,3,2200,6600,"2022-11-20"
184,43,131,2,80,160,"2022-11-20"
185,43,140,2,145,290,"2022-11-20"
186,43,130,2,70,140,"2022-11-20"
187,43,21,5,75,375,"2022-11-20"
188,43,132,4,450,1800,"2022-11-20"
189,44,36,1,469,469,"2022-11-26"
190,44,93,1,29,29,"2022-11-26"
191,44,5,4,575,2300,"2022-11-26"
192,45,68,2,170,340,"2022-11-02"
193,45,138,2,45,90,"2022-11-02"
194,45,109,1,250,250,"2022-11-02"
195,45,154,1,290,290,"2022-11-02"
196,45,141,5,199,995,"2022-11-02"
197,45,100,1,49,49,"2022-11-02"
198,46,105,2,29,58,"2022-11-29"
199,46,8,3,545,1635,"2022-11-29"
200,47,55,2,280,560,"2022-11-18"
201,47,17,1,1379,1379,"2022-11-18"
202,47,37,3,415,1245,"2022-11-18"
203,47,55,4,280,1120,"2022-11-18"
204,48,133,4,5439,21756,"2022-11-05"
205,48,64,1,779,779,"2022-11-05"
206,48,17,2,1379,2758,"2022-11-05"
207,49,131,2,80,160,"2022-11-17"
208,49,68,1,170,170,"2022-11-17"
209,50,140,2,145,290,"2022-11-26"
210,50,123,2,80,160,"2022-11-26"
211,50,86,2,85,170,"2022-11-26"
212,50,96,1,89,89,"2022-11-26"
213,50,84,1,75,75,"2022-11-26"
214,51,74,1,469,469,"2022-11-03"
215,52,75,1,199,199,"2022-11-26"
216,52,4,3,589,1767,"2022-11-26"
217,52,75,4,199,796,"2022-11-26"
218,52,84,2,75,150,"2022-11-26"
219,52,66,1,200,200,"2022-11-26"
220,53,133,3,5439,16317,"2022-11-11"
221,53,47,1,9000,9000,"2022-11-11"
222,53,10,5,481,2405,"2022-11-11"
223,54,20,4,189,756,"2022-11-28"
224,54,15,3,599,1797,"2022-11-28"
225,54,75,1,199,199,"2022-11-28"
226,54,153,2,190,380,"2022-11-28"
227,54,42,2,52500,105000,"2022-11-28"
228,54,120,2,275,550,"2022-11-28"
229,55,35,2,389,778,"2022-11-25"
230,55,148,1,2600,2600,"2022-11-25"
231,55,96,2,89,178,"2022-11-25"
232,56,93,4,29,116,"2022-11-21"
233,56,148,1,2600,2600,"2022-11-21"
234,56,16,3,1300,3900,"2022-11-21"
235,56,118,1,199,199,"2022-11-21"
236,56,62,3,545,1635,"2022-11-21"
237,56,147,3,900,2700,"2022-11-21"
238,56,116,4,179,716,"2022-11-21"
239,57,47,2,9000,18000,"2022-11-02"
240,57,122,3,145,435,"2022-11-02"
241,57,4,2,589,1178,"2022-11-02"
242,57,60,1,345,345,"2022-11-02"
243,58,83,2,189,378,"2022-11-14"
244,58,15,1,599,599,"2022-11-14"
245,58,92,1,379,379,"2022-11-14"
246,58,50,1,17500,17500,"2022-11-14"
247,58,89,2,350,700,"2022-11-14"
248,58,136,3,29,87,"2022-11-14"
249,58,101,1,139,139,"2022-11-14"
250,59,96,2,89,178,"2022-11-11"
251,59,111,2,175,350,"2022-11-11"
252,60,110,1,75,75,"2022-11-09"
253,60,125,1,585,585,"2022-11-09"
254,60,144,1,2600,2600,"2022-11-09"
255,60,133,3,5439,16317,"2022-11-09"
256,60,108,1,300,300,"2022-11-09"
257,60,116,2,179,358,"2022-11-09"
258,61,63,1,1019,1019,"2022-11-11"
259,61,64,2,779,1558,"2022-11-11"
260,61,13,2,520,1040,"2022-11-11"
261,61,65,2,150,300,"2022-11-11"
262,61,111,1,175,175,"2022-11-11"
263,62,83,3,189,567,"2022-11-15"
264,62,58,1,929,929,"2022-11-15"
265,62,84,2,75,150,"2022-11-15"
266,62,53,2,1120,2240,"2022-11-15"
267,62,10,1,481,481,"2022-11-15"
268,62,113,1,179,179,"2022-11-15"
269,63,130,1,70,70,"2022-11-15"
270,63,27,4,169,676,"2022-11-15"
271,63,65,2,150,300,"2022-11-15"
272,63,11,3,600,1800,"2022-11-15"
273,63,98,1,115,115,"2022-11-15"
274,63,7,1,524,524,"2022-11-15"
275,63,63,4,1019,4076,"2022-11-15"
276,64,88,3,140,420,"2022-11-08"
277,64,99,3,29,87,"2022-11-08"
278,64,108,2,300,600,"2022-11-08"
279,65,75,2,199,398,"2022-11-14"
280,65,21,2,75,150,"2022-11-14"
281,65,102,5,15,75,"2022-11-14"
282,65,35,1,389,389,"2022-11-14"
283,65,133,1,5439,5439,"2022-11-14"
284,65,96,2,89,178,"2022-11-14"
285,65,52,4,425,1700,"2022-11-14"
286,66,152,2,180,360,"2022-11-10"
287,66,58,1,929,929,"2022-11-10"
288,66,3,1,575,575,"2022-11-10"
289,66,26,1,85,85,"2022-11-10"
290,66,146,1,1100,1100,"2022-11-10"
291,66,18,1,205,205,"2022-11-10"
292,66,92,1,379,379,"2022-11-10"
293,67,90,1,270,270,"2022-11-05"
294,67,70,2,279,558,"2022-11-05"
295,67,78,2,229,458,"2022-11-05"
296,67,74,1,469,469,"2022-11-05"
297,67,68,4,170,680,"2022-11-05"
298,67,149,2,1100,2200,"2022-11-05"
299,67,14,2,549,1098,"2022-11-05"
300,67,141,4,199,796,"2022-11-05"
301,68,148,1,2600,2600,"2022-11-10"
302,68,119,2,35,70,"2022-11-10"
303,68,45,1,51500,51500,"2022-11-10"
304,68,43,5,20000,100000,"2022-11-10"
305,68,19,1,219,219,"2022-11-10"
306,68,133,1,5439,5439,"2022-11-10"
307,69,149,2,1100,2200,"2022-11-18"
308,69,100,2,49,98,"2022-11-18"
309,69,3,3,575,1725,"2022-11-18"
310,70,70,1,279,279,"2022-11-04"
311,70,104,4,35,140,"2022-11-04"
312,70,85,1,75,75,"2022-11-04"
313,70,123,2,80,160,"2022-11-04"
314,71,82,2,389,778,"2022-11-26"
315,71,104,2,35,70,"2022-11-26"
316,71,153,2,190,380,"2022-11-26"
317,71,91,2,150,300,"2022-11-26"
318,71,81,1,145,145,"2022-11-26"
319,72,89,1,350,350,"2022-11-18"
320,72,150,4,4500,18000,"2022-11-18"
321,73,37,3,415,1245,"2022-11-16"
322,73,12,1,515,515,"2022-11-16"
323,73,132,2,450,900,"2022-11-16"
324,73,42,3,52500,157500,"2022-11-16"
325,74,48,3,19000,57000,"2022-11-17"
326,74,121,1,179,179,"2022-11-17"
327,74,106,4,400,1600,"2022-11-17"
328,74,60,5,345,1725,"2022-11-17"
329,74,9,1,574,574,"2022-11-17"
330,75,134,2,4885,9770,"2022-11-06"
331,75,22,1,67,67,"2022-11-06"
332,75,86,1,85,85,"2022-11-06"
333,75,13,4,520,2080,"2022-11-06"
334,76,50,2,17500,35000,"2022-11-08"
335,76,147,2,900,1800,"2022-11-08"
336,77,126,2,350,700,"2022-11-06"
337,77,23,2,65,130,"2022-11-06"
338,78,86,4,85,340,"2022-11-20"
339,78,100,1,49,49,"2022-11-20"
340,78,31,1,335,335,"2022-11-20"
341,78,85,3,75,225,"2022-11-20"
342,78,45,1,51500,51500,"2022-11-20"
343,79,121,3,179,537,"2022-11-28"
344,79,83,3,189,567,"2022-11-28"
345,80,40,2,880,1760,"2022-11-16"
346,81,58,1,929,929,"2022-11-01"
347,81,110,2,75,150,"2022-11-01"
348,81,24,1,825,825,"2022-11-01"
349,81,55,3,280,840,"2022-11-01"
350,81,26,1,85,85,"2022-11-01"
351,81,33,1,765,765,"2022-11-01"
352,82,113,2,179,358,"2022-11-18"
353,82,85,3,75,225,"2022-11-18"
354,82,106,2,400,800,"2022-11-18"
355,82,115,1,175,175,"2022-11-18"
356,82,66,1,200,200,"2022-11-18"
357,83,23,4,65,260,"2022-11-16"
358,83,46,1,18900,18900,"2022-11-16"
359,83,111,3,175,525,"2022-11-16"
360,84,102,1,15,15,"2022-11-06"
361,84,68,2,170,340,"2022-11-06"
362,84,91,1,150,150,"2022-11-06"
363,85,4,1,589,589,"2022-11-14"
364,85,50,2,17500,35000,"2022-11-14"
365,85,108,2,300,600,"2022-11-14"
366,86,124,2,239,478,"2022-11-19"
367,86,108,3,300,900,"2022-11-19"
368,86,41,5,575,2875,"2022-11-19"
369,86,137,1,90,90,"2022-11-19"
370,86,112,1,85,85,"2022-11-19"
371,86,103,2,39,78,"2022-11-19"
372,86,26,2,85,170,"2022-11-19"
373,87,25,1,359,359,"2022-11-19"
374,87,27,1,169,169,"2022-11-19"
375,87,58,1,929,929,"2022-11-19"
376,87,111,1,175,175,"2022-11-19"
377,87,112,2,85,170,"2022-11-19"
378,87,60,1,345,345,"2022-11-19"
379,88,67,1,180,180,"2022-11-11"
380,88,33,2,765,1530,"2022-11-11"
381,88,90,2,270,540,"2022-11-11"
382,88,26,1,85,85,"2022-11-11"
383,89,35,1,389,389,"2022-11-05"
384,89,123,3,80,240,"2022-11-05"
385,89,12,2,515,1030,"2022-11-05"
386,89,40,2,880,1760,"2022-11-05"
387,90,134,1,4885,4885,"2022-11-29"
388,90,54,3,235,705,"2022-11-29"
389,90,129,1,1400,1400,"2022-11-29"
390,90,150,2,4500,9000,"2022-11-29"
391,91,82,3,389,1167,"2022-11-25"
392,91,74,1,469,469,"2022-11-25"
393,91,143,1,2000,2000,"2022-11-25"
394,91,93,5,29,145,"2022-11-25"
395,91,110,1,75,75,"2022-11-25"
396,92,71,4,410,1640,"2022-11-15"
397,92,113,1,179,179,"2022-11-15"
398,92,109,5,250,1250,"2022-11-15"
399,92,36,5,469,2345,"2022-11-15"
400,93,102,1,15,15,"2022-11-04"
401,93,102,3,15,45,"2022-11-04"
402,93,66,2,200,400,"2022-11-04"
403,93,25,5,359,1795,"2022-11-04"
404,94,86,3,85,255,"2022-11-29"
405,94,124,5,239,1195,"2022-11-29"
406,94,68,4,170,680,"2022-11-29"
407,94,121,1,179,179,"2022-11-29"
408,94,143,2,2000,4000,"2022-11-29"
409,95,58,1,929,929,"2022-11-28"
410,95,35,2,389,778,"2022-11-28"
411,95,147,1,900,900,"2022-11-28"
412,95,72,2,289,578,"2022-11-28"
413,95,6,2,550,1100,"2022-11-28"
414,95,8,1,545,545,"2022-11-28"
415,95,92,1,379,379,"2022-11-28"
416,95,66,1,200,200,"2022-11-28"
417,95,103,2,39,78,"2022-11-28"
418,96,70,1,279,279,"2022-11-12"
419,96,44,5,66900,334500,"2022-11-12"
420,96,90,4,270,1080,"2022-11-12"
421,96,40,5,880,4400,"2022-11-12"
422,96,74,2,469,938,"2022-11-12"
423,97,22,3,67,201,"2022-11-02"
424,97,112,1,85,85,"2022-11-02"
425,97,125,1,585,585,"2022-11-02"
426,98,56,3,1165,3495,"2022-11-23"
427,98,44,1,66900,66900,"2022-11-23"
428,98,134,2,4885,9770,"2022-11-23"
429,98,58,5,929,4645,"2022-11-23"
430,98,120,4,275,1100,"2022-11-23"
431,99,40,1,880,880,"2022-11-23"
432,99,17,3,1379,4137,"2022-11-23"
433,99,112,1,85,85,"2022-11-23"
434,99,142,2,2200,4400,"2022-11-23"
435,99,144,2,2600,5200,"2022-11-23"
436,99,112,1,85,85,"2022-11-23"
437,99,62,1,545,545,"2022-11-23"
438,100,6,2,550,1100,"2022-11-23"
439,100,57,4,995,3980,"2022-11-23"
440,100,56,1,1165,1165,"2022-11-23"
441,100,42,3,52500,157500,"2022-11-23"
442,100,134,1,4885,4885,"2022-11-23"
443,100,34,5,315,1575,"2022-11-23"
444,101,156,4,150,600,"2022-11-19"
445,101,127,2,1200,2400,"2022-11-19"
446,101,132,2,450,900,"2022-11-19"
447,101,72,5,289,1445,"2022-11-19"
448,101,17,1,1379,1379,"2022-11-19"
449,101,20,3,189,567,"2022-11-19"
450,102,107,2,450,900,"2022-11-08"
451,102,62,5,545,2725,"2022-11-08"
452,103,138,3,45,135,"2022-11-10"
453,103,16,3,1300,3900,"2022-11-10"
454,103,11,1,600,600,"2022-11-10"
455,103,103,1,39,39,"2022-11-10"
