"sale_item_id","sale_id","product_id","quantity","unit_price","total_price","sale_date"
1,1,21,3,75,225,"2021-03-24"
2,1,27,2,169,338,"2021-03-24"
3,1,2,4,670,2680,"2021-03-24"
4,1,29,3,369,1107,"2021-03-24"
5,1,141,2,199,398,"2021-03-24"
6,1,97,1,99,99,"2021-03-24"
7,1,7,1,524,524,"2021-03-24"
8,1,116,1,179,179,"2021-03-24"
9,1,155,1,200,200,"2021-03-24"
10,2,70,4,279,1116,"2021-03-29"
11,2,50,1,17500,17500,"2021-03-29"
12,2,143,2,2000,4000,"2021-03-29"
13,3,152,2,180,360,"2021-03-27"
14,3,137,1,90,90,"2021-03-27"
15,3,34,1,315,315,"2021-03-27"
16,3,68,3,170,510,"2021-03-27"
17,3,147,1,900,900,"2021-03-27"
18,4,77,3,119,357,"2021-03-27"
19,4,130,1,70,70,"2021-03-27"
20,4,128,1,400,400,"2021-03-27"
21,4,8,1,545,545,"2021-03-27"
22,4,58,1,929,929,"2021-03-27"
23,4,137,3,90,270,"2021-03-27"
24,4,136,1,29,29,"2021-03-27"
25,5,137,2,90,180,"2021-03-01"
26,5,37,2,415,830,"2021-03-01"
27,5,48,5,19000,95000,"2021-03-01"
28,5,86,4,85,340,"2021-03-01"
29,5,86,2,85,170,"2021-03-01"
30,5,105,1,29,29,"2021-03-01"
31,6,137,4,90,360,"2021-03-02"
32,6,11,1,600,600,"2021-03-02"
33,6,120,3,275,825,"2021-03-02"
34,6,89,5,350,1750,"2021-03-02"
35,6,23,2,65,130,"2021-03-02"
36,6,154,1,290,290,"2021-03-02"
37,7,18,2,205,410,"2021-03-17"
38,7,64,2,779,1558,"2021-03-17"
39,7,66,2,200,400,"2021-03-17"
40,7,50,3,17500,52500,"2021-03-17"
41,7,137,1,90,90,"2021-03-17"
42,7,13,1,520,520,"2021-03-17"
43,8,73,1,369,369,"2021-03-01"
44,8,9,2,574,1148,"2021-03-01"
45,8,42,1,52500,52500,"2021-03-01"
46,9,38,2,235,470,"2021-03-09"
47,10,71,3,410,1230,"2021-03-19"
48,10,57,3,995,2985,"2021-03-19"
49,10,3,1,575,575,"2021-03-19"
50,10,135,1,89,89,"2021-03-19"
51,10,54,1,235,235,"2021-03-19"
52,11,22,1,67,67,"2021-03-31"
53,11,68,1,170,170,"2021-03-31"
54,11,115,2,175,350,"2021-03-31"
55,11,60,1,345,345,"2021-03-31"
56,11,19,1,219,219,"2021-03-31"
57,12,151,3,250,750,"2021-03-01"
58,12,100,1,49,49,"2021-03-01"
59,13,70,2,279,558,"2021-03-07"
60,14,137,2,90,180,"2021-03-25"
61,14,140,2,145,290,"2021-03-25"
62,14,69,2,170,340,"2021-03-25"
63,14,5,2,575,1150,"2021-03-25"
64,14,81,4,145,580,"2021-03-25"
65,15,33,2,765,1530,"2021-03-13"
66,15,25,5,359,1795,"2021-03-13"
67,16,130,1,70,70,"2021-03-20"
68,16,54,1,235,235,"2021-03-20"
69,16,123,1,80,80,"2021-03-20"
70,16,46,1,18900,18900,"2021-03-20"
71,16,127,4,1200,4800,"2021-03-20"
72,17,41,2,575,1150,"2021-03-20"
73,17,81,2,145,290,"2021-03-20"
74,18,3,1,575,575,"2021-03-02"
75,18,153,2,190,380,"2021-03-02"
