"sale_item_id","sale_id","product_id","quantity","unit_price","total_price","sale_date"
1,1,112,3,85,255,"2022-09-06"
2,2,103,1,39,39,"2022-09-15"
3,2,140,3,145,435,"2022-09-15"
4,2,132,4,450,1800,"2022-09-15"
5,2,152,3,180,540,"2022-09-15"
6,2,125,2,585,1170,"2022-09-15"
7,3,23,1,65,65,"2022-09-29"
8,4,17,5,1379,6895,"2022-09-11"
9,4,14,5,549,2745,"2022-09-11"
10,4,32,2,269,538,"2022-09-11"
11,4,101,1,139,139,"2022-09-11"
12,4,72,1,289,289,"2022-09-11"
13,4,124,3,239,717,"2022-09-11"
14,5,122,2,145,290,"2022-09-20"
15,5,52,3,425,1275,"2022-09-20"
16,5,54,1,235,235,"2022-09-20"
17,6,24,3,825,2475,"2022-09-01"
18,7,117,3,225,675,"2022-09-06"
19,7,147,3,900,2700,"2022-09-06"
20,7,133,1,5439,5439,"2022-09-06"
21,8,61,1,79,79,"2022-09-28"
22,8,84,1,75,75,"2022-09-28"
23,8,65,2,150,300,"2022-09-28"
24,9,108,2,300,600,"2022-09-12"
25,9,29,3,369,1107,"2022-09-12"
26,9,126,1,350,350,"2022-09-12"
27,9,148,2,2600,5200,"2022-09-12"
28,10,39,1,575,575,"2022-09-09"
29,10,45,1,51500,51500,"2022-09-09"
30,10,91,4,150,600,"2022-09-09"
31,10,141,2,199,398,"2022-09-09"
32,10,35,3,389,1167,"2022-09-09"
33,11,60,3,345,1035,"2022-09-10"
34,11,153,1,190,190,"2022-09-10"
35,11,48,1,19000,19000,"2022-09-10"
36,11,12,2,515,1030,"2022-09-10"
37,12,140,2,145,290,"2022-09-27"
38,12,89,2,350,700,"2022-09-27"
39,12,114,1,75,75,"2022-09-27"
40,12,97,4,99,396,"2022-09-27"
41,13,98,1,115,115,"2022-09-23"
42,13,79,1,619,619,"2022-09-23"
43,13,6,4,550,2200,"2022-09-23"
44,14,32,2,269,538,"2022-09-30"
45,14,7,1,524,524,"2022-09-30"
46,14,14,5,549,2745,"2022-09-30"
47,14,8,2,545,1090,"2022-09-30"
48,15,27,1,169,169,"2022-09-17"
49,15,97,2,99,198,"2022-09-17"
50,15,142,4,2200,8800,"2022-09-17"
51,15,59,5,939,4695,"2022-09-17"
52,16,89,1,350,350,"2022-09-20"
53,16,4,3,589,1767,"2022-09-20"
54,16,138,1,45,45,"2022-09-20"
55,16,146,2,1100,2200,"2022-09-20"
56,16,127,2,1200,2400,"2022-09-20"
57,17,71,1,410,410,"2022-09-03"
58,17,58,1,929,929,"2022-09-03"
59,17,103,1,39,39,"2022-09-03"
60,17,139,1,109,109,"2022-09-03"
61,18,96,3,89,267,"2022-09-10"
62,18,14,4,549,2196,"2022-09-10"
63,18,50,1,17500,17500,"2022-09-10"
64,19,74,2,469,938,"2022-09-29"
65,19,40,1,880,880,"2022-09-29"
66,19,107,1,450,450,"2022-09-29"
67,19,78,1,229,229,"2022-09-29"
68,19,127,1,1200,1200,"2022-09-29"
69,19,136,4,29,116,"2022-09-29"
70,19,125,1,585,585,"2022-09-29"
71,20,47,2,9000,18000,"2022-09-17"
72,20,23,3,65,195,"2022-09-17"
73,20,3,1,575,575,"2022-09-17"
74,20,89,3,350,1050,"2022-09-17"
75,20,142,2,2200,4400,"2022-09-17"
76,20,60,1,345,345,"2022-09-17"
77,21,115,4,175,700,"2022-09-01"
78,21,98,1,115,115,"2022-09-01"
79,22,84,1,75,75,"2022-09-05"
80,22,32,1,269,269,"2022-09-05"
81,23,156,2,150,300,"2022-09-13"
82,23,38,2,235,470,"2022-09-13"
83,23,140,2,145,290,"2022-09-13"
84,23,112,1,85,85,"2022-09-13"
85,24,32,1,269,269,"2022-09-26"
86,25,148,2,2600,5200,"2022-09-17"
87,25,143,2,2000,4000,"2022-09-17"
88,25,155,1,200,200,"2022-09-17"
89,25,136,5,29,145,"2022-09-17"
90,25,27,3,169,507,"2022-09-17"
91,25,149,3,1100,3300,"2022-09-17"
92,25,6,3,550,1650,"2022-09-17"
93,26,76,2,199,398,"2022-09-18"
94,26,86,1,85,85,"2022-09-18"
95,26,154,3,290,870,"2022-09-18"
96,27,133,3,5439,16317,"2022-09-17"
97,27,44,3,66900,200700,"2022-09-17"
98,27,115,4,175,700,"2022-09-17"
99,28,121,3,179,537,"2022-09-27"
100,29,54,1,235,235,"2022-09-28"
101,29,128,1,400,400,"2022-09-28"
102,30,54,4,235,940,"2022-09-30"
103,30,141,1,199,199,"2022-09-30"
104,30,38,3,235,705,"2022-09-30"
105,30,17,3,1379,4137,"2022-09-30"
106,31,93,2,29,58,"2022-09-05"
107,31,141,1,199,199,"2022-09-05"
108,31,116,3,179,537,"2022-09-05"
109,31,109,3,250,750,"2022-09-05"
110,31,6,2,550,1100,"2022-09-05"
