"sale_item_id","sale_id","product_id","quantity","unit_price","total_price","sale_date"
1,1,115,2,175,350,"2022-08-06"
2,1,11,3,600,1800,"2022-08-06"
3,1,56,1,1165,1165,"2022-08-06"
4,1,140,4,145,580,"2022-08-06"
5,1,73,1,369,369,"2022-08-06"
6,1,91,2,150,300,"2022-08-06"
7,2,74,4,469,1876,"2022-08-10"
8,2,86,1,85,85,"2022-08-10"
9,3,1,1,527,527,"2022-08-13"
10,3,33,1,765,765,"2022-08-13"
11,3,146,2,1100,2200,"2022-08-13"
12,3,64,1,779,779,"2022-08-13"
13,3,54,4,235,940,"2022-08-13"
14,3,73,3,369,1107,"2022-08-13"
15,3,114,1,75,75,"2022-08-13"
16,4,82,1,389,389,"2022-08-23"
17,4,143,2,2000,4000,"2022-08-23"
18,4,156,1,150,150,"2022-08-23"
19,5,18,3,205,615,"2022-08-20"
20,5,89,2,350,700,"2022-08-20"
21,5,31,3,335,1005,"2022-08-20"
22,5,7,1,524,524,"2022-08-20"
23,5,129,4,1400,5600,"2022-08-20"
24,5,63,5,1019,5095,"2022-08-20"
25,5,56,2,1165,2330,"2022-08-20"
26,5,133,2,5439,10878,"2022-08-20"
27,5,121,2,179,358,"2022-08-20"
28,6,30,5,409,2045,"2022-08-20"
29,6,80,4,549,2196,"2022-08-20"
30,6,79,2,619,1238,"2022-08-20"
31,6,20,5,189,945,"2022-08-20"
32,7,50,1,17500,17500,"2022-08-29"
33,7,21,2,75,150,"2022-08-29"
34,7,86,1,85,85,"2022-08-29"
35,7,123,1,80,80,"2022-08-29"
36,7,84,2,75,150,"2022-08-29"
37,7,154,1,290,290,"2022-08-29"
38,8,44,1,66900,66900,"2022-08-31"
39,8,126,2,350,700,"2022-08-31"
40,8,132,5,450,2250,"2022-08-31"
41,8,15,2,599,1198,"2022-08-31"
42,8,155,4,200,800,"2022-08-31"
43,8,108,2,300,600,"2022-08-31"
44,9,16,4,1300,5200,"2022-08-02"
45,9,17,3,1379,4137,"2022-08-02"
46,10,5,1,575,575,"2022-08-30"
47,10,88,2,140,280,"2022-08-30"
48,10,41,3,575,1725,"2022-08-30"
49,10,95,1,49,49,"2022-08-30"
50,11,87,3,270,810,"2022-08-17"
51,12,95,4,49,196,"2022-08-18"
52,12,138,2,45,90,"2022-08-18"
53,13,118,1,199,199,"2022-08-12"
54,13,58,1,929,929,"2022-08-12"
55,13,86,1,85,85,"2022-08-12"
56,13,25,1,359,359,"2022-08-12"
57,13,54,2,235,470,"2022-08-12"
58,13,48,1,19000,19000,"2022-08-12"
59,14,75,5,199,995,"2022-08-20"
60,14,145,1,3300,3300,"2022-08-20"
61,14,16,3,1300,3900,"2022-08-20"
