"inventory_id","store_id","product_id","quantity","min_stock_level","last_restock_date","next_restock_date","month","year"
1,1,1,167,29,"2022-07-09","2022-08-10",8,2022
2,1,2,112,13,"2022-07-10","2022-08-14",8,2022
3,1,3,125,23,"2022-07-23","2022-08-05",8,2022
4,1,4,27,15,"2022-07-30","2022-08-07",8,2022
5,1,5,194,22,"2022-07-06","2022-08-09",8,2022
6,1,6,6,49,"2022-07-04","2022-08-13",8,2022
7,1,7,39,45,"2022-07-15","2022-08-03",8,2022
8,1,8,93,49,"2022-07-19","2022-08-03",8,2022
9,1,9,161,38,"2022-07-14","2022-08-06",8,2022
10,1,10,171,43,"2022-07-04","2022-08-07",8,2022
11,1,11,127,11,"2022-07-27","2022-08-07",8,2022
12,1,12,134,33,"2022-07-25","2022-08-08",8,2022
13,1,13,41,37,"2022-07-16","2022-08-03",8,2022
14,1,14,33,12,"2022-07-12","2022-08-07",8,2022
15,1,15,72,33,"2022-07-22","2022-08-12",8,2022
16,1,16,95,24,"2022-07-16","2022-08-15",8,2022
17,1,17,161,49,"2022-07-09","2022-08-08",8,2022
18,1,18,100,43,"2022-07-29","2022-08-08",8,2022
19,1,19,97,30,"2022-07-06","2022-08-12",8,2022
20,1,20,107,41,"2022-07-13","2022-08-15",8,2022
21,1,21,48,59,"2022-07-27","2022-08-13",8,2022
22,1,22,64,48,"2022-07-16","2022-08-06",8,2022
23,1,23,87,39,"2022-07-27","2022-08-08",8,2022
24,1,24,123,57,"2022-07-03","2022-08-10",8,2022
25,1,25,136,30,"2022-07-24","2022-08-11",8,2022
26,1,26,4,28,"2022-07-17","2022-08-14",8,2022
27,1,27,44,13,"2022-07-04","2022-08-11",8,2022
28,1,28,74,14,"2022-07-31","2022-08-06",8,2022
29,1,29,68,38,"2022-07-17","2022-08-15",8,2022
30,1,30,193,50,"2022-07-04","2022-08-14",8,2022
31,1,31,90,20,"2022-07-08","2022-08-02",8,2022
32,1,32,164,14,"2022-07-28","2022-08-06",8,2022
33,1,33,172,30,"2022-07-23","2022-08-05",8,2022
34,1,34,187,32,"2022-07-20","2022-08-12",8,2022
35,1,35,77,17,"2022-07-07","2022-08-15",8,2022
36,1,36,92,43,"2022-07-16","2022-08-11",8,2022
37,1,37,151,16,"2022-07-11","2022-08-08",8,2022
38,1,38,177,39,"2022-07-25","2022-08-08",8,2022
39,1,39,132,20,"2022-07-26","2022-08-11",8,2022
40,1,40,23,17,"2022-07-21","2022-08-05",8,2022
41,1,41,194,42,"2022-07-15","2022-08-15",8,2022
42,1,42,151,31,"2022-07-02","2022-08-04",8,2022
43,1,43,150,11,"2022-07-30","2022-08-12",8,2022
44,1,44,64,18,"2022-07-29","2022-08-02",8,2022
45,1,45,159,45,"2022-07-10","2022-08-04",8,2022
46,1,46,26,43,"2022-07-31","2022-08-15",8,2022
47,1,47,84,37,"2022-07-28","2022-08-15",8,2022
48,1,48,125,16,"2022-07-03","2022-08-06",8,2022
49,1,49,47,36,"2022-07-09","2022-08-11",8,2022
50,1,50,122,49,"2022-07-19","2022-08-14",8,2022
51,1,51,94,19,"2022-07-30","2022-08-10",8,2022
52,1,52,132,43,"2022-07-13","2022-08-01",8,2022
53,1,53,106,49,"2022-07-03","2022-08-13",8,2022
54,1,54,29,15,"2022-07-29","2022-08-01",8,2022
55,1,55,46,32,"2022-07-06","2022-08-10",8,2022
56,1,56,148,10,"2022-07-24","2022-08-13",8,2022
57,1,57,137,29,"2022-07-16","2022-08-12",8,2022
58,1,58,151,33,"2022-07-06","2022-08-15",8,2022
59,1,59,58,20,"2022-07-29","2022-08-08",8,2022
60,1,60,21,34,"2022-07-02","2022-08-06",8,2022
61,1,61,111,17,"2022-07-28","2022-08-09",8,2022
62,1,62,78,42,"2022-07-19","2022-08-03",8,2022
63,1,63,24,45,"2022-07-26","2022-08-02",8,2022
64,1,64,162,33,"2022-07-03","2022-08-05",8,2022
65,1,65,134,34,"2022-07-22","2022-08-02",8,2022
66,1,66,144,44,"2022-07-26","2022-08-09",8,2022
67,1,67,128,44,"2022-07-02","2022-08-11",8,2022
68,1,68,96,18,"2022-07-16","2022-08-13",8,2022
69,1,69,93,33,"2022-07-12","2022-08-03",8,2022
70,1,70,91,36,"2022-07-19","2022-08-08",8,2022
71,1,71,171,42,"2022-07-25","2022-08-11",8,2022
72,1,72,11,17,"2022-07-31","2022-08-03",8,2022
73,1,73,138,34,"2022-07-26","2022-08-12",8,2022
74,1,74,165,12,"2022-07-20","2022-08-09",8,2022
75,1,75,135,37,"2022-07-27","2022-08-10",8,2022
76,1,76,13,31,"2022-07-22","2022-08-12",8,2022
77,1,77,80,37,"2022-07-12","2022-08-03",8,2022
78,1,78,163,49,"2022-07-07","2022-08-13",8,2022
79,1,79,74,50,"2022-07-09","2022-08-06",8,2022
80,1,80,46,10,"2022-07-13","2022-08-03",8,2022
81,1,81,19,32,"2022-07-15","2022-08-08",8,2022
82,1,82,132,27,"2022-07-15","2022-08-12",8,2022
83,1,83,168,37,"2022-07-17","2022-08-01",8,2022
84,1,84,75,23,"2022-07-02","2022-08-03",8,2022
85,1,85,164,50,"2022-07-06","2022-08-06",8,2022
86,1,86,198,39,"2022-07-08","2022-08-06",8,2022
87,1,87,29,13,"2022-07-03","2022-08-07",8,2022
88,1,88,98,19,"2022-07-03","2022-08-15",8,2022
89,1,89,79,33,"2022-07-04","2022-08-08",8,2022
90,1,90,150,17,"2022-07-15","2022-08-07",8,2022
91,1,91,156,43,"2022-07-09","2022-08-08",8,2022
92,1,92,173,28,"2022-07-04","2022-08-07",8,2022
93,1,93,35,20,"2022-07-04","2022-08-15",8,2022
94,1,94,47,23,"2022-07-13","2022-08-13",8,2022
95,1,95,80,28,"2022-07-29","2022-08-01",8,2022
96,1,96,94,32,"2022-07-03","2022-08-11",8,2022
97,1,97,82,24,"2022-07-19","2022-08-15",8,2022
98,1,98,72,35,"2022-07-24","2022-08-10",8,2022
99,1,99,75,38,"2022-07-16","2022-08-01",8,2022
100,1,100,44,22,"2022-07-12","2022-08-04",8,2022
101,1,101,61,33,"2022-07-13","2022-08-07",8,2022
102,1,102,19,21,"2022-07-31","2022-08-02",8,2022
103,1,103,13,24,"2022-07-10","2022-08-14",8,2022
104,1,104,99,25,"2022-07-13","2022-08-05",8,2022
105,1,105,61,22,"2022-07-31","2022-08-12",8,2022
106,1,106,16,35,"2022-07-24","2022-08-12",8,2022
107,1,107,49,39,"2022-07-03","2022-08-14",8,2022
108,1,108,62,30,"2022-07-08","2022-08-06",8,2022
109,1,109,26,33,"2022-07-31","2022-08-10",8,2022
110,1,110,4,31,"2022-07-21","2022-08-07",8,2022
111,1,111,65,28,"2022-07-24","2022-08-04",8,2022
112,1,112,107,46,"2022-07-09","2022-08-10",8,2022
113,1,113,190,12,"2022-07-15","2022-08-08",8,2022
114,1,114,141,29,"2022-07-30","2022-08-12",8,2022
115,1,115,46,10,"2022-07-22","2022-08-07",8,2022
116,1,116,45,34,"2022-07-07","2022-08-09",8,2022
117,1,117,54,26,"2022-07-25","2022-08-03",8,2022
118,1,118,133,18,"2022-07-05","2022-08-02",8,2022
119,1,119,11,22,"2022-07-16","2022-08-07",8,2022
120,1,120,2,11,"2022-07-13","2022-08-12",8,2022
121,1,121,135,23,"2022-07-17","2022-08-04",8,2022
122,1,122,161,11,"2022-07-04","2022-08-12",8,2022
123,1,123,40,34,"2022-07-08","2022-08-11",8,2022
